103,2022,24,100,-1.734,11.94
103,2022,24,200,-1.882,11.94
103,2022,24,300,-1.691,11.94
103,2022,24,400,-1.764,11.94
103,2022,24,500,-1.755,11.95
103,2022,24,600,-1.658,11.95
103,2022,24,700,-1.817,11.95
103,2022,24,800,-2.511,11.95
103,2022,24,900,-2.647,11.95
103,2022,24,1000,-2.328,11.95
103,2022,24,1100,-1.927,11.95
103,2022,24,1200,-1.693,11.95
103,2022,24,1300,-1.897,11.96
103,2022,24,1400,-2.216,11.96
103,2022,24,1500,-2.235,11.96
103,2022,24,1600,-2.694,11.95
103,2022,24,1700,-3.101,11.95
103,2022,24,1800,-3.281,11.95
103,2022,24,1900,-3.208,11.95
103,2022,24,2000,-3.303,11.95
103,2022,24,2100,-3.068,11.95
103,2022,24,2200,-3.37,11.95
103,2022,24,2300,-3.35,11.95
103,2022,25,0,-3.488,11.95
103,2022,25,100,-3.74,11.95
103,2022,25,200,-3.763,11.95
103,2022,25,300,-3.84,11.95
103,2022,25,400,-3.965,11.95
103,2022,25,500,-5.233,11.94
103,2022,25,600,-6.113,11.94
103,2022,25,700,-11.26,11.94
103,2022,25,800,-15.79,11.93
103,2022,25,900,-18.06,11.93
103,2022,25,1000,-18.8,11.92
103,2022,25,1100,-18.7,11.92
103,2022,25,1200,-18.35,11.92
103,2022,25,1300,-18.12,11.92
103,2022,25,1400,-18.14,11.92
103,2022,25,1500,-18.09,11.92
103,2022,25,1600,-17.68,11.91
103,2022,25,1700,-17.63,11.9
103,2022,25,1800,-17.82,11.9
103,2022,25,1900,-18.39,11.9
103,2022,25,2000,-19.6,11.9
103,2022,25,2100,-20.96,11.89
103,2022,25,2200,-21.63,11.89
103,2022,25,2300,-22.18,11.89
103,2022,26,0,-22.6,11.89
103,2022,26,100,-23.01,11.89
103,2022,26,200,-23.56,11.89
103,2022,26,300,-24.29,11.89
103,2022,26,400,-24.87,11.89
103,2022,26,500,-25.51,11.89
103,2022,26,600,-25.98,11.89
103,2022,26,700,-26.42,11.89
103,2022,26,800,-26.93,11.89
103,2022,26,900,-27.01,11.89
103,2022,26,1000,-27.04,11.89
103,2022,26,1100,-27.33,11.89
103,2022,26,1200,-27.25,11.94
103,2022,26,1300,-25.26,12.18
103,2022,26,1400,-24.03,12.32
103,2022,26,1500,-23.89,12.4
103,2022,26,1600,-26.3,12.22
103,2022,26,1700,-27.95,12.1
103,2022,26,1800,-28.36,12.06
103,2022,26,1900,-28.49,12.03
103,2022,26,2000,-28.44,12.01
103,2022,26,2100,-28.07,12
103,2022,26,2200,-27.91,11.98
103,2022,26,2300,-28.26,11.97
103,2022,27,0,-28.37,11.96
103,2022,27,100,-28.29,11.96
103,2022,27,200,-28.08,11.95
103,2022,27,300,-28.1,11.95
103,2022,27,400,-28.47,11.94
103,2022,27,500,-28.65,11.94
103,2022,27,600,-28.96,11.94
103,2022,27,700,-28.75,11.94
103,2022,27,800,-28.6,11.94
103,2022,27,900,-28.69,11.94
103,2022,27,1000,-28.56,11.94
103,2022,27,1100,-28.34,11.95
103,2022,27,1200,-27.44,12.06
103,2022,27,1300,-23.59,12.4
103,2022,27,1400,-20.99,12.73
103,2022,27,1500,-20.87,12.8
103,2022,27,1600,-22.82,12.53
103,2022,27,1700,-26.66,12.32
103,2022,27,1800,-27.54,12.23
103,2022,27,1900,-27.89,12.19
103,2022,27,2000,-28.19,12.15
103,2022,27,2100,-28.16,12.12
103,2022,27,2200,-28.25,12.1
103,2022,27,2300,-28.09,12.08
103,2022,28,0,-27.87,12.07
103,2022,28,100,-27.67,12.05
103,2022,28,200,-27.32,12.04
103,2022,28,300,-26.84,12.03
103,2022,28,400,-26.74,12.02
103,2022,28,500,-26.81,12.01
103,2022,28,600,-26.86,12
103,2022,28,700,-26.58,11.99
103,2022,28,800,-26.46,11.99
103,2022,28,900,-26.31,11.99
103,2022,28,1000,-25.96,11.98
103,2022,28,1100,-26.01,11.98
103,2022,28,1200,-24.53,12.17
103,2022,28,1300,-19.56,12.65
103,2022,28,1400,-16.95,13.01
103,2022,28,1500,-14.67,13.05
103,2022,28,1600,-16.65,12.73
103,2022,28,1700,-22.16,12.45
103,2022,28,1800,-23.93,12.36
103,2022,28,1900,-24.6,12.3
103,2022,28,2000,-25.26,12.26
103,2022,28,2100,-25.47,12.23
103,2022,28,2200,-25.18,12.2
103,2022,28,2300,-24.42,12.18
103,2022,29,0,-24.58,12.16
103,2022,29,100,-24.65,12.14
103,2022,29,200,-24.48,12.13
103,2022,29,300,-24.17,12.11
103,2022,29,400,-24.18,12.1
103,2022,29,500,-23.76,12.08
103,2022,29,600,-23.39,12.07
103,2022,29,700,-22.96,12.06
103,2022,29,800,-22.6,12.05
103,2022,29,900,-22.62,12.04
103,2022,29,1000,-22.68,12.03
103,2022,29,1100,-22.42,12.03
103,2022,29,1200,-22.26,12.04
103,2022,29,1300,-22.38,12.13
103,2022,29,1400,-18.95,12.72
103,2022,29,1500,-16.18,12.99
103,2022,29,1600,-17.53,12.75
103,2022,29,1700,-20.97,12.44
103,2022,29,1800,-22.12,12.33
103,2022,29,1900,-22.97,12.26
103,2022,29,2000,-23,12.22
103,2022,29,2100,-22.67,12.19
103,2022,29,2200,-22.39,12.16
103,2022,29,2300,-22.62,12.14
103,2022,30,0,-22.77,12.12
103,2022,30,100,-22.12,12.1
103,2022,30,200,-21.91,12.09
103,2022,30,300,-21.98,12.07
103,2022,30,400,-21.88,12.06
103,2022,30,500,-22.07,12.05
103,2022,30,600,-21.47,12.04
103,2022,30,700,-21.23,12.03
103,2022,30,800,-21.37,12.02
103,2022,30,900,-20.95,12.01
103,2022,30,1000,-20.4,12.01
103,2022,30,1100,-20.04,12.01
103,2022,30,1200,-19.79,12.01
103,2022,30,1300,-19.57,12.03
103,2022,30,1400,-19.39,12.04
103,2022,30,1500,-19.06,12.05
103,2022,30,1600,-19.14,12.02
103,2022,30,1700,-19.55,11.99
103,2022,30,1800,-19.86,11.99
103,2022,30,1900,-20.1,11.98
103,2022,30,2000,-19.99,11.98
103,2022,30,2100,-19.99,11.98
103,2022,30,2200,-20.13,11.97
103,2022,30,2300,-20.57,11.97
103,2022,31,0,-20.9,11.97
103,2022,31,100,-21.39,11.97
103,2022,31,200,-21.75,11.97
103,2022,31,300,-21.62,11.97
103,2022,31,400,-21.72,11.97
103,2022,31,500,-21.61,11.97
103,2022,31,600,-21.43,11.97
103,2022,31,700,-21.25,11.97
103,2022,31,800,-21.18,11.97
103,2022,31,900,-21.25,11.97
103,2022,31,1000,-21.53,11.97
103,2022,31,1100,-21.45,11.97
103,2022,31,1200,-21.49,11.98
103,2022,31,1300,-21.35,12
103,2022,31,1400,-21.2,12.11
103,2022,31,1500,-21.81,12.07
103,2022,31,1600,-22.43,12.02
103,2022,31,1700,-22.8,11.98
103,2022,31,1800,-22.58,11.97
103,2022,31,1900,-22.48,11.97
103,2022,31,2000,-22.63,11.97
103,2022,31,2100,-22.86,11.97
103,2022,31,2200,-22.44,11.97
103,2022,31,2300,-22.08,11.96
103,2022,32,0,-21.97,11.96
103,2022,32,100,-21.69,11.96
103,2022,32,200,-21.16,11.96
103,2022,32,300,-20.78,11.96
103,2022,32,400,-20.71,11.96
103,2022,32,500,-20.42,11.96
103,2022,32,600,-20.15,11.96
103,2022,32,700,-20.24,11.96
103,2022,32,800,-20.06,11.96
