"TOA5","WetSedge_CR23XPB_9","","","","","","Soil"
"TIMESTAMP","RECORD","NP_sur_AVG","NP_5cm_AVG","NP_10cm_AVG","NP_25cm_AVG","GH_sur_AVG","GH_5cm_AVG","GH_10cm_AVG","GH_25cm_AVG","N_sur_AVG","N_5cm_AVG","N_10cm_AVG","N_25cm_AVG","P_sur_AVG","P_5cm_AVG","P_10cm_AVG","P_25cm_AVG","CT_sur_AVG","CT_5cm_AVG","CT_10cm_AVG","CT_25cm_AVG","Battery_V_AVG","Paneltemp_AVG"
"TS","RN","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"2023-08-29 12:00:00",11413,3.968,5.657,4.251,3.719,3.551,3.877,4.182,4.057,4.33,4.033,4.102,4.947,3.613,3.827,2.876,2.117,4.051,4.226,4.503,4.271,12.46,2.232
"2023-08-29 15:00:00",11414,4.696,7.261,4.748,3.46,4.197,4.068,3.993,3.74,6.617,5.718,4.61,4.54,6.263,5.273,3.088,1.876,4.924,4.489,4.337,3.949,12.73,4.867
"2023-08-29 18:00:00",11415,4.717,5.3,4.571,3.391,5.016,4.704,4.326,3.574,7.151,6.623,5.53,4.379,5.698,4.635,3.145,1.785,5.5,4.944,4.483,3.791,12.62,4.397
"2023-08-29 21:00:00",11416,4.39,4.327,4.33,3.375,5.116,4.993,4.661,3.507,6.219,6.229,5.838,4.344,4.324,3.728,3.036,1.76,5.331,5.016,4.62,3.737,12.42,3.606
"2023-08-30 00:00:00",11417,4.021,3.548,4.013,3.346,4.787,4.887,4.722,3.481,5.049,5.349,5.599,4.379,3.142,2.941,2.831,1.734,4.881,4.823,4.593,3.706,12.35,2.748
"2023-08-30 03:00:00",11418,3.748,3.184,3.783,3.321,4.376,4.612,4.599,3.492,4.302,4.635,5.15,4.404,2.567,2.542,2.649,1.719,4.487,4.572,4.478,3.699,12.34,2.082
"2023-08-30 06:00:00",11419,3.565,3.078,3.636,3.308,4.031,4.313,4.41,3.525,3.822,4.138,4.734,4.407,2.201,2.316,2.525,1.735,4.164,4.347,4.358,3.712,12.33,1.664
"2023-08-30 09:00:00",11420,3.795,4.785,3.945,3.325,4.003,4.186,4.28,3.581,4.347,4.312,4.512,4.385,3.459,3.433,2.685,1.798,4.244,4.288,4.324,3.769,12.36,3.113
"2023-08-30 12:00:00",11421,4.579,7.176,4.623,3.303,4.532,4.462,4.322,3.577,6.455,5.722,4.824,4.29,6.235,5.45,3.119,1.811,5.128,4.611,4.407,3.765,12.65,6.37
"2023-08-30 15:00:00",11422,5.69,10.08,5.607,3.28,5.848,5.36,4.764,3.553,9.86,8.4,5.973,4.199,9.69,7.969,3.813,1.812,6.85,5.454,4.755,3.731,13.12,10.86
"2023-08-30 18:00:00",11423,5.786,8.01,5.43,3.028,6.873,6.145,5.212,3.235,10.3,9.39,7.181,4.002,8.51,6.728,3.715,1.479,7.509,6.051,4.886,3.352,12.77,10.16
"2023-08-30 21:00:00",11424,5.538,6.643,5.281,3.179,7.161,6.769,5.963,3.407,9.07,8.89,7.79,4.264,6.674,5.561,3.722,1.601,7.401,6.359,5.339,3.506,12.56,8.21
"2023-08-31 00:00:00",11425,5.113,5.415,4.942,3.265,6.832,6.783,6.243,3.57,7.698,7.869,7.618,4.545,5.112,4.48,3.544,1.679,6.892,6.247,5.496,3.637,12.47,6.832
"2023-08-31 03:00:00",11426,4.823,5.054,4.742,3.345,6.422,6.573,6.251,3.759,6.799,7.039,7.164,4.778,4.578,4.157,3.427,1.765,6.494,6.047,5.515,3.784,12.41,6.389
"2023-08-31 06:00:00",11427,4.573,4.571,4.523,3.368,6.025,6.269,6.084,3.872,6.094,6.366,6.686,4.901,4.064,3.739,3.259,1.789,6.111,5.815,5.409,3.845,12.38,5.539
"2023-08-31 09:00:00",11428,4.812,6.374,4.898,3.525,5.962,6.206,6.082,4.121,6.478,6.447,6.443,5.059,5.131,4.839,3.486,1.984,6.16,5.816,5.508,4.082,12.53,7.001
"2023-08-31 12:00:00",11429,5.342,7.885,5.246,3.301,6.413,6.335,5.92,3.966,9.76,8.47,6.66,4.78,7.672,6.485,3.679,1.781,6.966,5.988,5.411,3.898,13.13,11.09
"2023-08-31 15:00:00",11430,6.127,9.66,5.96,3.486,7.954,7.489,6.615,4.156,11.92,10.75,8.23,4.986,9.96,8.35,4.348,1.961,8.5,6.849,5.862,4.053,13.06,13.68
"2023-08-31 18:00:00",11431,6.613,9.42,6.206,3.434,8.46,8.04,7.139,4.118,11.56,10.98,9.17,5.041,9.25,7.671,4.427,1.866,8.89,7.374,6.132,3.964,12.81,13.09
"2023-08-31 21:00:00",11432,5.951,6.394,5.548,3.329,8.05,7.924,7.248,4.063,9.71,9.79,9.18,5.144,6.506,5.455,3.999,1.709,8.1,7.219,6.143,3.847,12.59,9.29
"2023-09-01 00:00:00",11433,5.341,5.133,5.168,3.52,7.545,7.735,7.359,4.347,7.965,8.43,8.73,5.522,4.721,4.33,3.82,1.906,7.324,6.922,6.255,4.123,12.52,6.129
"2023-09-01 03:00:00",11434,4.953,4.728,4.9,3.608,6.92,7.304,7.166,4.531,6.91,7.386,7.984,5.733,4.105,3.9,3.639,2.016,6.735,6.535,6.153,4.302,12.49,5.006
"2023-09-01 06:00:00",11435,4.665,4.442,4.658,3.611,6.329,6.781,6.798,4.597,6.176,6.605,7.272,5.771,3.807,3.642,3.458,2.048,6.348,6.186,5.941,4.36,12.44,4.771
"2023-09-01 09:00:00",11436,4.787,5.949,4.888,3.673,6.047,6.467,6.525,4.703,6.311,6.433,6.805,5.781,4.708,4.543,3.553,2.14,6.329,6.068,5.867,4.463,12.44,5.697
"2023-09-01 12:00:00",11437,5.625,8.64,5.591,3.619,6.424,6.505,6.334,4.652,8.67,7.853,6.899,5.621,7.895,6.915,3.958,2.1,7.124,6.352,5.863,4.415,12.85,8.97
"2023-09-01 15:00:00",11438,6.313,9.51,6.093,3.552,7.419,7.077,6.492,4.527,11.05,9.85,7.871,5.465,9.95,8.16,4.356,1.994,8.29,7,6.034,4.283,13.06,9.96
"2023-09-01 18:00:00",11439,6.437,8.1,6.118,3.653,8.31,7.858,7.062,4.568,11.33,10.7,9.02,5.562,9.34,7.623,4.608,2.069,8.85,7.572,6.451,4.351,12.81,9.46
"2023-09-01 21:00:00",11440,5.99,6.549,5.748,3.655,8.16,8.01,7.369,4.542,9.6,9.74,9.2,5.659,6.847,5.831,4.353,2.027,8.24,7.452,6.541,4.339,12.58,7.421
"2023-09-02 00:00:00",11441,5.468,5.181,5.334,3.739,7.508,7.643,7.272,4.608,7.594,8.18,8.64,5.856,5.14,4.696,4.09,2.086,7.496,7.104,6.474,4.423,12.49,5.385
"2023-09-02 03:00:00",11442,4.91,4.179,4.955,3.865,6.882,7.042,6.742,4.559,6.048,6.505,7.676,6.042,3.826,3.752,3.804,2.145,6.825,6.775,6.338,4.525,12.43,3.409
"2023-09-02 06:00:00",11443,4.558,3.8,4.696,3.938,6.031,6.469,6.247,4.431,5.398,5.528,6.728,6.092,3.098,3.17,3.511,2.169,5.978,6.263,6.097,4.58,12.39,2.272
"2023-09-02 09:00:00",11444,4.334,3.858,4.516,3.974,5.317,5.948,5.803,4.312,4.956,5.014,6.046,6.031,2.836,3.013,3.309,2.193,5.243,5.725,5.792,4.615,12.36,1.704
"2023-09-02 12:00:00",11445,4.624,5.624,4.79,3.991,4.92,5.538,5.419,4.213,5.593,5.536,5.805,5.897,4.121,4.057,3.407,2.253,5.001,5.361,5.551,4.67,12.39,3.249
"2023-09-02 15:00:00",11446,5.464,7.932,5.485,4.006,4.931,5.334,5.12,4.107,7.901,7.539,6.333,5.744,7.068,6.178,3.854,2.313,6.05,5.608,5.517,4.69,12.88,6.848
"2023-09-02 18:00:00",11447,5.982,7.718,5.769,3.973,5.012,5.182,4.823,3.889,9.11,8.64,7.22,5.589,8.11,6.797,4.129,2.255,7.046,6.211,5.637,4.557,12.84,8.6
"2023-09-02 21:00:00",11448,5.196,4.093,4.9,3.688,4.669,4.661,4.269,3.361,7.311,7.344,7.237,5.304,5.134,4.279,3.568,1.884,6.153,6.008,5.356,4.098,12.57,5.833
"2023-09-03 00:00:00",11449,4.24,2.177,4.269,3.853,4.671,4.516,4.258,3.362,4.592,5.376,6.632,5.442,2.064,2.222,3.14,2.006,4.597,5.37,5.285,4.244,12.43,0.241
"2023-09-03 03:00:00",11450,3.614,1.811,3.763,3.757,4.582,4.215,4.086,3.215,3.028,3.841,5.385,5.35,1.496,1.817,2.821,1.998,3.489,4.465,4.87,4.257,12.38,2.011
"2023-09-03 06:00:00",11451,3.333,1.762,3.491,3.726,4.5,4.048,3.985,3.18,2.425,3.056,4.487,5.277,1.428,1.792,2.638,2.022,2.683,3.79,4.4,4.23,12.36,3.163
"2023-09-03 09:00:00",11452,3.399,3.124,3.579,3.689,4.428,4.038,3.988,3.208,3.186,3.315,4.053,5.121,2.418,2.728,2.718,2.078,2.73,3.449,4.078,4.209,12.35,5.532
"2023-09-03 12:00:00",11453,3.939,5.487,4.017,3.484,4.253,3.942,3.833,3.078,4.469,4.143,4.073,4.782,3.92,3.77,2.771,1.927,3.425,3.522,3.784,3.94,12.36,7.384
"2023-09-03 15:00:00",11454,4.561,6.825,4.501,3.37,4.267,4.033,3.826,3.033,5.727,5.147,4.533,4.536,4.984,4.569,2.949,1.85,4.23,3.909,3.817,3.751,12.42,8.26
"2023-09-03 18:00:00",11455,5.081,7.473,4.923,3.321,4.439,4.244,3.92,3.028,6.684,6.042,5.148,4.397,5.613,5.113,3.156,1.809,5.072,4.431,4.034,3.631,12.47,8.81
"2023-09-03 21:00:00",11456,4.811,5.334,4.56,3.187,4.473,4.313,3.922,2.889,6.169,5.954,5.456,4.234,4.629,4.079,2.976,1.639,5.072,4.629,4.115,3.413,12.39,7.752
"2023-09-04 00:00:00",11457,4.352,4.089,4.235,3.266,4.458,4.416,4.116,2.978,5.098,5.31,5.427,4.304,3.584,3.345,2.874,1.686,4.701,4.601,4.257,3.457,12.36,5.884
"2023-09-04 03:00:00",11458,4.074,3.891,4.032,3.258,4.269,4.325,4.154,3.019,4.497,4.761,5.095,4.32,3.328,3.168,2.784,1.688,4.361,4.402,4.224,3.472,12.36,5.541
"2023-09-04 06:00:00",11459,3.885,3.772,3.866,3.209,4.059,4.169,4.074,3.029,4.15,4.372,4.751,4.284,3.08,2.974,2.647,1.645,4.108,4.197,4.087,3.435,12.35,4.592
"2023-09-04 09:00:00",11460,3.445,2.438,3.391,3.056,3.768,3.871,3.801,2.881,3.245,3.637,4.341,4.121,1.873,1.864,2.256,1.472,3.452,3.82,3.772,3.241,12.35,1.646
"2023-09-04 12:00:00",11461,3.464,4.168,3.695,3.191,3.785,3.898,3.877,3.039,3.971,3.785,4.087,4.163,2.456,2.554,2.36,1.635,3.485,3.689,3.803,3.424,12.63,0.799
"2023-09-04 15:00:00",11462,4.378,6.53,4.52,3.359,4.312,4.29,4.093,3.242,6.933,6.017,4.795,4.254,6.091,5.282,3.043,1.855,4.887,4.3,4.11,3.63,13.09,3.436
"2023-09-04 18:00:00",11463,4.796,5.867,4.706,3.402,5.079,4.811,4.357,3.286,7.915,7.365,5.875,4.24,7.859,6.254,3.486,1.88,5.969,5.053,4.445,3.613,12.97,6.186
"2023-09-04 21:00:00",11464,4.046,3.267,3.859,2.971,4.798,4.557,4.132,2.81,5.975,6.092,5.816,3.894,4.462,3.537,2.811,1.384,5.128,4.779,4.139,3.079,12.65,3.647
"2023-09-05 00:00:00",11465,3.384,1.858,3.4,3.095,4.322,4.42,4.289,2.964,3.958,4.649,5.4,4.099,1.802,1.85,2.486,1.502,4.284,4.47,4.218,3.239,12.51,0.67
"2023-09-05 03:00:00",11466,3.26,2.639,3.415,3.232,3.92,4.204,4.293,3.206,3.564,4.03,4.763,4.294,1.99,2.224,2.544,1.738,4.013,4.204,4.291,3.52,12.43,3.104
"2023-09-05 06:00:00",11467,3.136,2.887,3.212,2.993,3.521,3.742,3.835,3.025,3.343,3.624,4.157,4.097,2.367,2.344,2.282,1.527,3.647,3.833,3.885,3.294,12.38,4.755
"2023-09-05 09:00:00",11468,3.365,4.153,3.482,3.011,3.523,3.698,3.763,3.093,3.699,3.744,3.997,4.051,3.05,2.968,2.377,1.575,3.671,3.776,3.821,3.333,12.42,5.531
"2023-09-05 12:00:00",11469,3.867,6.092,3.961,2.898,3.7,3.723,3.656,3.001,5.055,4.539,4.092,3.868,4.277,3.942,2.501,1.487,4.219,3.921,3.743,3.224,12.77,6.829
"2023-09-05 15:00:00",11470,4.319,6.677,4.291,2.8,4.139,3.962,3.701,2.882,6.244,5.543,4.609,3.71,4.932,4.324,2.584,1.373,4.928,4.331,3.813,3.076,12.77,6.794
"2023-09-05 18:00:00",11471,4.67,6.595,4.534,2.812,4.662,4.384,4.002,2.891,6.648,6.11,5.217,3.712,5.031,4.407,2.783,1.415,5.404,4.732,4.129,3.111,12.62,7.739
"2023-09-05 21:00:00",11472,4.238,4.293,4.075,2.814,4.567,4.419,4.128,2.853,5.482,5.52,5.328,3.738,3.723,3.311,2.604,1.362,4.995,4.694,4.188,3.062,12.46,6.3
"2023-09-06 00:00:00",11473,3.705,3.028,3.642,2.858,4.182,4.235,4.126,2.897,4.137,4.544,4.97,3.811,2.774,2.624,2.428,1.373,4.367,4.387,4.128,3.112,12.39,4.919
"2023-09-06 03:00:00",11474,3.344,2.644,3.353,2.868,3.766,3.957,3.985,2.934,3.337,3.769,4.433,3.853,2.359,2.306,2.29,1.4,3.858,4.027,3.971,3.158,12.37,4.367
"2023-09-06 06:00:00",11475,3.082,2.503,3.1,2.753,3.375,3.592,3.677,2.839,2.967,3.272,3.909,3.744,2.067,2.023,2.067,1.299,3.49,3.683,3.671,3.054,12.35,3.553
"2023-09-06 09:00:00",11476,3.221,3.572,3.346,2.917,3.443,3.654,3.756,3.058,3.326,3.436,3.784,3.825,2.568,2.601,2.263,1.525,3.588,3.697,3.775,3.282,12.47,4.097
"2023-09-06 12:00:00",11477,3.594,5.562,3.683,2.708,3.712,3.677,3.558,2.864,5.304,4.544,3.84,3.566,4.635,4.124,2.405,1.355,4.075,3.765,3.621,3.078,13.08,6.756
"2023-09-06 15:00:00",11478,4.315,6.946,4.268,2.703,4.632,4.308,3.841,2.852,7.419,6.371,4.769,3.517,6.526,5.312,2.79,1.358,5.256,4.434,3.862,3.043,12.97,7.137
"2023-09-06 18:00:00",11479,4.337,5.697,4.185,2.622,5.167,4.789,4.18,2.759,7.521,6.897,5.572,3.445,5.497,4.437,2.754,1.258,5.605,4.813,4.071,2.925,12.69,6.106
"2023-09-06 21:00:00",11480,3.913,3.908,3.795,2.637,5.087,4.933,4.457,2.777,6.04,6.137,5.769,3.548,3.681,3.172,2.562,1.251,5.173,4.757,4.191,2.931,12.53,4.129
"2023-09-07 00:00:00",11481,3.578,3.309,3.564,2.731,4.731,4.831,4.587,2.931,4.934,5.247,5.476,3.758,2.751,2.608,2.453,1.365,4.683,4.542,4.247,3.087,12.44,2.798
"2023-09-07 03:00:00",11482,3.236,2.578,3.226,2.687,4.215,4.482,4.394,2.949,4.052,4.441,4.941,3.811,2.237,2.17,2.234,1.327,4.184,4.189,4.06,3.081,12.38,2.013
"2023-09-07 06:00:00",11483,2.867,1.719,2.882,2.685,3.669,4.102,4.173,2.991,2.986,3.578,4.399,3.838,1.427,1.552,2.018,1.331,3.612,3.79,3.845,3.099,12.35,0.664
"2023-09-07 09:00:00",11484,2.612,1.635,2.685,2.683,3.103,3.657,3.889,3.028,1.929,2.646,3.755,3.819,1.036,1.299,1.871,1.36,3.014,3.351,3.604,3.13,12.36,0.036
"2023-09-07 12:00:00",11485,2.535,1.803,2.607,2.644,2.757,3.282,3.543,3.008,2.009,2.363,3.172,3.7,1.215,1.394,1.769,1.346,2.855,3.113,3.369,3.094,12.7,0.435
"2023-09-07 15:00:00",11486,2.647,2.688,2.727,2.589,2.887,3.215,3.333,2.94,3.705,3.338,3.153,3.532,2.363,2.302,1.849,1.319,3.263,3.179,3.262,3.025,13,1.346
"2023-09-07 18:00:00",11487,2.672,2.399,2.659,2.466,3.266,3.36,3.263,2.777,4.701,4.362,3.715,3.326,3.016,2.457,1.866,1.216,3.692,3.427,3.261,2.872,12.75,1.123
"2023-09-07 21:00:00",11488,2.41,1.494,2.423,2.408,3.188,3.351,3.285,2.682,3.558,3.782,3.884,3.237,1.724,1.542,1.709,1.165,3.375,3.361,3.273,2.798,12.51,0.316
"2023-09-08 00:00:00",11489,2.164,1.281,2.252,2.373,2.736,3.093,3.182,2.639,2.443,2.862,3.495,3.228,0.994,1.143,1.556,1.145,2.914,3.084,3.164,2.776,12.39,-0.275
"2023-09-08 03:00:00",11490,2.002,1.125,2.094,2.315,2.334,2.761,2.954,2.586,1.795,2.213,2.986,3.183,0.757,0.969,1.43,1.112,2.556,2.797,2.989,2.736,12.33,-0.468
"2023-09-08 06:00:00",11491,1.825,0.937,1.913,2.214,1.965,2.395,2.649,2.477,1.267,1.673,2.489,3.053,0.57,0.793,1.27,1.03,2.203,2.495,2.744,2.635,12.31,-0.818
"2023-09-08 09:00:00",11492,1.738,0.987,1.832,2.159,1.708,2.119,2.415,2.416,0.993,1.323,2.072,2.906,0.494,0.707,1.179,0.998,1.912,2.235,2.56,2.581,12.84,-0.64
"2023-09-08 12:00:00",11493,1.794,1.838,1.905,2.06,1.831,2.054,2.245,2.328,3.219,2.563,2.026,2.669,1.082,1.387,1.225,0.955,2.104,2.157,2.47,2.522,13.37,2.68
"2023-09-08 15:00:00",11494,2.884,4.803,2.898,2.364,3.234,2.919,2.694,2.583,6.272,5.437,3.514,2.91,5.864,5.038,2.165,1.275,3.981,3.13,2.932,2.762,13.3,5.849
"2023-09-08 18:00:00",11495,3.214,3.891,2.945,2.259,4.025,3.458,2.992,2.43,5.982,5.902,4.582,2.836,7.31,5.783,2.53,1.152,4.926,3.782,3.159,2.577,12.92,6.2
"2023-09-08 21:00:00",11496,2.334,1.242,2.075,1.835,3.402,3.122,2.834,1.988,3.612,4.163,4.285,2.576,2.652,2.03,1.756,0.717,3.756,3.352,2.886,2.125,12.63,1.993
"2023-09-09 00:00:00",11497,1.717,0.163,1.664,1.82,2.536,2.713,2.777,2.015,1.487,2.419,3.536,2.701,0.538,0.523,1.33,0.723,2.55,2.751,2.732,2.163,12.52,-2.629
"2023-09-09 03:00:00",11498,1.382,-0.585,1.348,1.84,1.701,2.161,2.506,2.101,0.55,1.342,2.651,2.798,0.081,-0.019,1.116,0.806,1.72,2.158,2.498,2.275,12.46,-4.57
"2023-09-09 06:00:00",11499,1.173,-0.648,1.183,1.833,1.132,1.662,2.147,2.14,0.341,0.908,2.006,2.772,-0.069,-0.085,1.035,0.879,1.186,1.692,2.242,2.34,12.41,-4.184
"2023-09-09 09:00:00",11500,1.098,-0.185,1.189,1.835,0.871,1.347,1.842,2.146,0.341,0.793,1.608,2.669,-0.028,0.138,1.039,0.95,0.961,1.416,2.041,2.36,12.91,-1.892
"2023-09-09 12:00:00",11501,1.22,1.228,1.456,1.899,1.126,1.44,1.789,2.226,1.487,1.565,1.515,2.559,0.499,1.147,1.286,1.115,1.48,1.621,2.14,2.46,13.31,6.396
"2023-09-09 15:00:00",11502,1.334,3.618,1.612,1.431,1.876,1.53,1.374,1.657,4.442,3.217,1.888,2.106,1.229,2.272,1.064,0.652,2.54,2.029,1.806,1.85,13.03,8.7
"2023-09-09 18:00:00",11503,2.264,4.197,2.169,1.566,3.083,2.521,2.031,1.75,5.202,4.513,3.15,2.18,3.641,3.21,1.392,0.768,3.533,2.842,2.289,1.932,12.7,6.055
"2023-09-09 21:00:00",11504,2.218,2.193,1.946,1.509,3.391,2.994,2.5,1.736,4.447,4.42,3.646,2.165,2.816,2.188,1.364,0.721,3.554,3.009,2.559,1.929,12.57,5.767
"2023-09-10 00:00:00",11505,1.845,1.687,1.694,1.402,3.276,3.065,2.684,1.69,3.473,3.691,3.517,2.191,2.187,1.882,1.252,0.623,3.16,2.807,2.541,1.883,12.5,6.371
"2023-09-10 03:00:00",11506,1.523,0.726,1.37,1.317,3.015,2.975,2.694,1.659,2.594,2.984,3.2,2.226,1.357,1.085,1,0.497,2.758,2.558,2.366,1.79,12.44,4.611
"2023-09-10 06:00:00",11507,1.329,0.435,1.284,1.423,2.69,2.878,2.799,1.837,1.508,2.173,2.862,2.396,0.466,0.534,0.907,0.599,2.344,2.284,2.316,1.93,12.39,1.799
"2023-09-10 09:00:00",11508,1.343,0.817,1.324,1.494,2.55,2.784,2.814,2.018,1.839,2.108,2.495,2.47,0.645,0.827,1.017,0.744,2.244,2.184,2.365,2.117,12.7,3.916
"2023-09-10 12:00:00",11509,2.29,5.502,2.358,1.499,3.053,3.037,2.856,2.107,4.994,3.902,2.741,2.442,4.448,3.943,1.609,0.83,3.043,2.676,2.562,2.186,13.09,9.52
"2023-09-10 15:00:00",11510,3.564,7.704,3.232,1.361,4.104,3.634,2.997,1.972,8.27,6.526,3.978,2.308,7.68,6.059,2.142,0.678,4.41,3.698,2.861,1.983,13.1,11.96
"2023-09-10 18:00:00",11511,3.923,6.296,3.375,1.338,5.077,4.389,3.497,1.926,8.38,7.533,5.338,2.323,7.746,5.914,2.425,0.589,5.267,4.449,3.313,1.889,12.8,10.96
"2023-09-10 21:00:00",11512,3.137,2.92,2.607,1.168,5.05,4.527,3.723,1.735,6.461,6.508,5.623,2.314,3.959,2.887,1.884,0.335,4.693,4.265,3.3,1.667,12.58,6.718
"2023-09-11 00:00:00",11513,2.35,0.959,2.159,1.531,4.623,4.569,4.186,2.158,3.923,4.788,5.362,2.832,1.182,1.126,1.646,0.656,3.675,3.778,3.416,2.071,12.5,0.944
"2023-09-11 03:00:00",11514,2.013,1.129,1.969,1.648,4.048,4.247,4.166,2.425,3.22,3.823,4.508,3.081,1.018,1.264,1.633,0.871,3.221,3.29,3.348,2.385,12.44,2.94
"2023-09-11 06:00:00",11515,2.002,2.007,1.989,1.625,3.615,3.884,3.858,2.472,3.317,3.57,3.955,3.139,1.475,1.612,1.553,0.884,3.154,3.116,3.138,2.392,12.4,4.336
"2023-09-11 09:00:00",11516,2.177,3.017,2.149,1.575,3.404,3.654,3.618,2.465,3.515,3.581,3.676,3.063,2.473,2.333,1.589,0.857,3.15,3.027,3.005,2.353,12.4,6.217
"2023-09-11 12:00:00",11517,2.936,5.91,2.909,1.555,3.694,3.748,3.535,2.452,5.847,4.806,3.848,2.972,5.307,4.446,1.984,0.839,3.974,3.49,3.097,2.315,13.12,7.612
"2023-09-11 15:00:00",11518,3.534,6.185,3.303,1.57,4.416,4.2,3.696,2.422,7.25,6.199,4.691,2.958,6.179,4.943,2.291,0.828,4.892,4.209,3.436,2.273,12.86,7.411
"2023-09-11 18:00:00",11519,3.821,6.113,3.533,1.575,4.97,4.639,3.998,2.401,7.941,7.006,5.45,2.96,6.339,5.011,2.501,0.818,5.406,4.689,3.791,2.284,12.73,7.575
"2023-09-11 21:00:00",11520,3.534,4.347,3.233,1.623,5.073,4.844,4.256,2.423,6.926,6.771,5.871,3.087,4.579,3.766,2.374,0.826,5.069,4.649,3.941,2.323,12.54,6.113
"2023-09-12 00:00:00",11521,3.226,3.584,3.023,1.731,4.87,4.85,4.439,2.547,5.849,6.072,5.796,3.302,3.53,3.063,2.271,0.922,4.606,4.409,3.96,2.472,12.46,4.724
"2023-09-12 03:00:00",11522,3.025,3.28,2.872,1.789,4.553,4.676,4.418,2.622,5.203,5.466,5.453,3.443,3.188,2.839,2.181,0.975,4.281,4.144,3.855,2.558,12.4,4.233
"2023-09-12 06:00:00",11523,2.843,2.843,2.718,1.833,4.178,4.402,4.284,2.679,4.509,4.823,5.063,3.522,2.767,2.505,2.074,1.007,4.206,3.958,3.719,2.597,12.37,3.523
"2023-09-12 09:00:00",11524,2.766,3.129,2.711,1.879,3.909,4.164,4.12,2.736,4.166,4.363,4.663,3.576,2.778,2.595,2.05,1.054,4.08,3.853,3.661,2.647,12.36,3.483
"2023-09-12 12:00:00",11525,3.037,4.5,3.01,1.903,3.887,4.047,3.976,2.76,5.052,4.72,4.51,3.571,3.791,3.37,2.162,1.079,4.209,3.922,3.654,2.666,12.37,4.173
"2023-09-12 15:00:00",11526,3.345,4.965,3.23,1.88,4.183,4.131,3.91,2.715,6.158,5.579,4.806,3.492,4.546,3.8,2.281,1.053,4.54,4.167,3.723,2.631,12.37,5.017
"2023-09-12 18:00:00",11527,3.468,4.863,3.322,1.874,4.497,4.309,3.97,2.662,6.586,6.036,5.202,3.453,4.752,3.898,2.359,1.023,4.782,4.374,3.822,2.594,12.38,4.996
"2023-09-12 21:00:00",11528,3.288,3.656,3.125,1.928,4.583,4.451,4.111,2.673,5.802,5.822,5.423,3.515,3.67,3.096,2.286,1.051,4.579,4.329,3.893,2.631,12.35,4.318
"2023-09-13 00:00:00",11529,2.882,2.467,2.767,1.95,4.227,4.31,4.098,2.667,4.548,4.941,5.152,3.572,2.407,2.178,2.06,1.045,4.065,4.008,3.759,2.634,12.35,2.929
"2023-09-13 03:00:00",11530,2.538,1.856,2.51,2.019,3.785,4.069,4.025,2.746,3.575,4.109,4.689,3.663,1.593,1.634,1.898,1.117,3.623,3.674,3.623,2.723,12.33,1.66
"2023-09-13 06:00:00",11531,2.324,1.806,2.345,2.022,3.348,3.717,3.794,2.757,3.035,3.497,4.145,3.643,1.404,1.503,1.768,1.137,3.286,3.354,3.427,2.742,12.32,1.568
"2023-09-13 09:00:00",11532,2.304,2.454,2.381,2.028,3.084,3.444,3.567,2.762,2.953,3.243,3.736,3.577,1.741,1.834,1.747,1.16,3.133,3.16,3.274,2.751,12.34,2.093
"2023-09-13 12:00:00",11533,2.607,3.529,2.644,2.012,3.208,3.39,3.41,2.738,4.172,3.873,3.607,3.417,2.961,2.702,1.856,1.138,3.401,3.235,3.217,2.714,12.94,4.566
"2023-09-13 15:00:00",11534,3.483,6.086,3.446,2.187,4.308,4.026,3.706,2.889,7.085,5.942,4.394,3.504,7.028,5.638,2.654,1.37,4.388,3.913,3.619,2.901,13.11,9.53
"2023-09-13 18:00:00",11535,4.102,5.643,3.798,2.357,5.498,4.847,4.206,2.991,7.833,7.305,5.684,3.645,8.28,6.48,3.177,1.481,5.343,4.754,4.019,2.951,12.81,10.06
"2023-09-13 21:00:00",11536,2.739,1.546,2.365,1.603,4.624,4.247,3.717,2.178,4.687,5.324,5.263,3.024,3.082,2.303,1.974,0.655,3.803,3.76,3.211,2.093,12.58,4.707
"2023-09-14 00:00:00",11537,2.148,0.336,2.083,1.939,3.874,4.129,4.046,2.56,2.369,3.716,4.823,3.427,0.912,0.896,1.774,0.989,2.822,3.209,3.229,2.476,12.48,-2.096
"2023-09-14 03:00:00",11538,1.657,-0.327,1.64,1.887,2.832,3.424,3.676,2.595,1.111,2.319,3.726,3.431,0.366,0.403,1.498,1.011,2.067,2.426,2.842,2.538,12.39,-2.621
"2023-09-14 06:00:00",11539,1.358,-0.661,1.368,1.882,1.99,2.712,3.181,2.622,0.52,1.469,2.844,3.375,0.101,0.153,1.296,1.036,1.486,1.838,2.432,2.527,12.34,-3.444
"2023-09-14 09:00:00",11540,1.247,-0.297,1.344,1.927,1.541,2.235,2.797,2.681,0.482,1.234,2.274,3.259,0.103,0.26,1.292,1.147,1.232,1.482,2.21,2.586,13.07,-0.893
"2023-09-14 12:00:00",11541,1.135,0.351,1.318,1.836,1.741,2.096,2.472,2.589,1.631,2.044,1.948,2.961,0.376,0.774,1.335,1.165,1.429,1.49,2.126,2.529,13.26,7.245
"2023-09-14 15:00:00",11542,1.303,2.216,1.54,1.72,2.85,2.547,2.369,2.354,4.877,3.655,2.473,2.805,1.721,2.497,1.478,1.049,2.218,2.172,2.112,2.243,13.12,10.44
