"TOA5","Tlk_InletCR800","CR800","1025","CR800.Std.32.05","CPU:CR800_Tlk_inlet_v1.1.CR8","22673","Tl_intet"
"TIMESTAMP","RECORD","Cond_Avg","Cond_uS_Avg","Ct_Avg","Temp_C_Avg","Lvl_mm","enter_obs_gage_ht_mm","BattV_Min"
"TS","RN","mS/cm","uS/cm","mS/cm","Deg C","mm","","Volts"
"","","Avg","Avg","Avg","Avg","Smp","Smp","Min"
"2025-07-23 02:30:00",13190,0.1115613,111.6,0.08360478,12.47,-666.9,0,12.88
"2025-07-23 03:00:00",13191,0.1117425,111.7,0.08358702,12.4,-666.9,0,12.87
"2025-07-23 03:30:00",13192,0.1119437,111.9,0.08354393,12.32,-666.9,0,12.87
"2025-07-23 04:00:00",13193,0.1121425,112.1,0.08351237,12.23,-668.1,0,12.85
"2025-07-23 04:30:00",13194,0.1122462,112.2,0.08337612,12.14,-668.1,0,12.84
"2025-07-23 05:00:00",13195,0.1123827,112.4,0.08334125,12.08,-668.1,0,12.83
"2025-07-23 05:30:00",13196,0.1126234,112.6,0.08340947,12.03,-668.1,0,12.82
"2025-07-23 06:00:00",13197,0.1126367,112.6,0.08335531,12,-668.1,0,12.82
"2025-07-23 06:30:00",13198,0.1126182,112.6,0.08333685,12,-668.1,0,12.8
"2025-07-23 07:00:00",13199,0.1125916,112.6,0.08340507,12.04,-668.1,0,12.75
"2025-07-23 07:30:00",13200,0.1125692,112.6,0.0835266,12.1,-668.1,0,12.8
"2025-07-23 08:00:00",13201,0.1126055,112.6,0.08370162,12.17,-668.1,0,12.74
"2025-07-23 08:30:00",13202,0.1126626,112.7,0.08384435,12.21,-668.1,0,12.74
"2025-07-23 09:00:00",13203,0.1127396,112.7,0.08401506,12.26,-668.1,0,12.79
"2025-07-23 09:30:00",13204,0.1127929,112.8,0.08404589,12.26,-668.1,0,12.78
"2025-07-23 10:00:00",13205,0.1127971,112.8,0.0840845,12.27,-668.1,0,12.78
"2025-07-23 10:30:00",13206,0.1127912,112.8,0.08417003,12.31,-668.1,0,12.76
"2025-07-23 11:00:00",13207,0.1128477,112.8,0.08440165,12.4,-670.4,0,12.72
"2025-07-23 11:30:00",13208,0.1129779,113,0.08511569,12.67,-670.4,0,12.81
"2025-07-23 12:00:00",13209,0.1133921,113.4,0.08621752,13.02,-670.4,0,13.04
"2025-07-23 12:30:00",13210,0.1136898,113.7,0.08716149,13.33,-670.4,0,13.14
"2025-07-23 13:00:00",13211,0.1139286,113.9,0.08746529,13.39,-670.4,0,13.02
"2025-07-23 13:30:00",13212,0.1141057,114.1,0.08741064,13.3,-670.4,0,12.95
"2025-07-23 14:00:00",13213,0.1141291,114.1,0.08742479,13.3,-670.4,0,12.98
"2025-07-23 14:30:00",13214,0.1141139,114.1,0.08711886,13.17,-670.4,0,12.9
"2025-07-23 15:00:00",13215,0.1140693,114.1,0.08716517,13.21,-670.4,0,12.92
"2025-07-23 15:30:00",13216,0.1141188,114.1,0.08716948,13.19,-670.4,0,12.88
"2025-07-23 16:00:00",13217,0.1140399,114,0.08700127,13.15,-670.4,0,12.83
"2025-07-23 16:30:00",13218,0.1139748,114,0.08701069,13.17,-670.4,0,12.85
"2025-07-23 17:00:00",13219,0.1141306,114.1,0.0871755,13.19,-670.4,0,12.83
"2025-07-23 17:30:00",13220,0.1141217,114.1,0.08750966,13.34,-670.4,0,13.04
"2025-07-23 18:00:00",13221,0.1140322,114,0.08786538,13.53,-671.5,0,13.03
"2025-07-23 18:30:00",13222,0.1140158,114,0.087625,13.43,-671.5,0,12.94
"2025-07-23 19:00:00",13223,0.1139668,114,0.0874582,13.37,-671.5,0,12.91
"2025-07-23 19:30:00",13224,0.1139941,114,0.08715915,13.23,-671.5,0,12.87
"2025-07-23 20:00:00",13225,0.1140063,114,0.08708598,13.19,-671.5,0,12.9
"2025-07-23 20:30:00",13226,0.1140584,114.1,0.08698578,13.13,-671.5,0,12.88
"2025-07-23 21:00:00",13227,0.1140633,114.1,0.08687811,13.08,-671.5,0,12.85
"2025-07-23 21:30:00",13228,0.1141414,114.1,0.08671889,12.99,-671.5,0,12.81
"2025-07-23 22:00:00",13229,0.1143379,114.3,0.08639572,12.78,-672.7,0,12.74
"2025-07-23 22:30:00",13230,0.1146385,114.6,0.08616264,12.58,-672.7,0,12.79
"2025-07-23 23:00:00",13231,0.1147956,114.8,0.08587761,12.4,-672.7,0,12.71
"2025-07-23 23:30:00",13232,0.1147602,114.8,0.08555803,12.28,-672.7,0,12.76
"2025-07-24 00:00:00",13233,0.1147668,114.8,0.08532412,12.17,-672.7,0,12.75
"2025-07-24 00:30:00",13234,0.1147569,114.8,0.08510995,12.08,-672.7,0,12.75
"2025-07-24 01:00:00",13235,0.1147541,114.8,0.08489561,11.99,-672.7,0,12.74
"2025-07-24 01:30:00",13236,0.1146539,114.7,0.08467123,11.92,-672.7,0,12.73
"2025-07-24 02:00:00",13237,0.1146214,114.6,0.08457603,11.89,-672.7,0,12.72
"2025-07-24 02:30:00",13238,0.1145881,114.6,0.08449765,11.87,-672.7,0,12.72
"2025-07-24 03:00:00",13239,0.1145541,114.6,0.084355,11.82,-672.7,0,12.71
"2025-07-24 03:30:00",13240,0.114572,114.6,0.08427583,11.78,-672.7,0,12.71
"2025-07-24 04:00:00",13241,0.1146714,114.7,0.08426513,11.74,-672.7,0,12.64
"2025-07-24 04:30:00",13242,0.1147427,114.7,0.08424369,11.71,-672.7,0,12.65
"2025-07-24 05:00:00",13243,0.1147882,114.8,0.08425356,11.7,-672.7,0,12.65
"2025-07-24 05:30:00",13244,0.1148052,114.8,0.08424438,11.69,-672.7,0,12.7
"2025-07-24 06:00:00",13245,0.1147972,114.8,0.0842533,11.7,-672.7,0,12.65
"2025-07-24 06:30:00",13246,0.1147698,114.8,0.08429806,11.72,-672.7,0,12.7
"2025-07-24 07:00:00",13247,0.1147387,114.7,0.08434892,11.76,-672.7,0,12.64
"2025-07-24 07:30:00",13248,0.1147538,114.8,0.08452847,11.83,-672.7,0,12.71
"2025-07-24 08:00:00",13249,0.1148254,114.8,0.08468287,11.87,-672.7,0,12.65
"2025-07-24 08:30:00",13250,0.1148425,114.8,0.08490022,11.96,-672.7,0,12.7
"2025-07-24 09:00:00",13251,0.1148711,114.9,0.08527006,12.12,-672.7,0,12.7
"2025-07-24 09:30:00",13252,0.1148954,114.9,0.08574674,12.32,-672.7,0,12.75
"2025-07-24 10:00:00",13253,0.1148728,114.9,0.08653507,12.67,-672.7,0,12.77
"2025-07-24 10:30:00",13254,0.114891,114.9,0.0873353,13.01,-672.7,0,12.85
"2025-07-24 11:00:00",13255,0.1149228,114.9,0.08828913,13.41,-673.8,0,12.94
"2025-07-24 11:30:00",13256,0.1149988,115,0.08890037,13.65,-673.8,0,12.87
"2025-07-24 12:00:00",13257,0.1150984,115.1,0.08994744,14.07,-675,0,13.2
"2025-07-24 12:30:00",13258,0.1153531,115.4,0.08971594,13.89,-675,0,13.07
"2025-07-24 13:00:00",13259,0.1153454,115.3,0.08953819,13.81,-675,0,13.1
"2025-07-24 13:30:00",13260,0.1150332,115,0.08943962,13.88,-675,0,13.11
"2025-07-24 14:00:00",13261,0.1151063,115.1,0.09023414,14.2,-675,0,13.27
"2025-07-24 14:30:00",13262,0.115178,115.2,0.09037826,14.23,-676.2,0,13.21
"2025-07-24 15:00:00",13263,0.1153754,115.4,0.09064405,14.28,-676.2,0,13.23
"2025-07-24 15:30:00",13264,0.1154886,115.5,0.0907694,14.3,-676.2,0,13.12
"2025-07-24 16:00:00",13265,0.1155801,115.6,0.09068552,14.23,-676.2,0,13.12
"2025-07-24 16:30:00",13266,0.1156978,115.7,0.09060356,14.16,-676.2,0,13.1
"2025-07-24 17:00:00",13267,0.1159153,115.9,0.0905476,14.06,-678.5,0,13.08
"2025-07-24 17:30:00",13268,0.1160937,116.1,0.09004107,13.78,-678.5,0,12.99
"2025-07-24 18:00:00",13269,0.116243,116.2,0.08943968,13.47,-678.5,0,12.96
"2025-07-24 18:30:00",13270,0.1163951,116.4,0.08903585,13.25,-678.5,0,12.93
"2025-07-24 19:00:00",13271,0.116576,116.6,0.0887586,13.07,-678.5,0,12.87
"2025-07-24 19:30:00",13272,0.1165891,116.6,0.0887543,13.06,-678.5,0,12.87
"2025-07-24 20:00:00",13273,0.1164296,116.4,0.08895498,13.2,-678.5,0,12.99
"2025-07-24 20:30:00",13274,0.1162923,116.3,0.0888792,13.21,-678.5,0,12.91
"2025-07-24 21:00:00",13275,0.1161673,116.2,0.08883826,13.24,-678.5,0,12.9
"2025-07-24 21:30:00",13276,0.1165321,116.5,0.08899005,13.18,-678.5,0,12.86
"2025-07-24 22:00:00",13277,0.1167276,116.7,0.08891306,13.09,-677.3,0,12.78
"2025-07-24 22:30:00",13278,0.116488,116.5,0.08852047,13,-677.3,0,12.81
"2025-07-24 23:00:00",13279,0.1162543,116.3,0.08799496,12.85,-677.3,0,12.74
"2025-07-24 23:30:00",13280,0.1160905,116.1,0.08750813,12.69,-677.3,0,12.78
"2025-07-25 00:00:00",13281,0.11595,116,0.08707584,12.55,-677.3,0,12.75
"2025-07-25 00:30:00",13282,0.1158719,115.9,0.08684281,12.47,-677.3,0,12.74
"2025-07-25 01:00:00",13283,0.116148,116.1,0.0869021,12.41,-677.3,0,12.68
"2025-07-25 01:30:00",13284,0.1156751,115.7,0.08635458,12.33,-677.3,0,12.66
"2025-07-25 02:00:00",13285,0.115611,115.6,0.08606733,12.22,-677.3,0,12.72
"2025-07-25 02:30:00",13286,0.1154269,115.4,0.08570831,12.13,-677.3,0,12.71
"2025-07-25 03:00:00",13287,0.1155133,115.5,0.08554684,12.03,-677.3,0,12.71
"2025-07-25 03:30:00",13288,0.1157656,115.8,0.08544642,11.9,-677.3,0,12.7
"2025-07-25 04:00:00",13289,0.1156056,115.6,0.08520352,11.85,-677.3,0,12.64
"2025-07-25 04:30:00",13290,0.1157712,115.8,0.08532529,11.85,-677.3,0,12.7
"2025-07-25 05:00:00",13291,0.115902,115.9,0.08542319,11.85,-677.3,0,12.64
"2025-07-25 05:30:00",13292,0.11563,115.6,0.08525116,11.86,-677.3,0,12.65
"2025-07-25 06:00:00",13293,0.1156298,115.6,0.08531318,11.89,-677.3,0,12.69
"2025-07-25 06:30:00",13294,0.11558,115.6,0.0853645,11.93,-677.3,0,12.69
"2025-07-25 07:00:00",13295,0.1155391,115.5,0.08539651,11.96,-677.3,0,12.68
"2025-07-25 07:30:00",13296,0.1155486,115.5,0.08533587,11.93,-677.3,0,12.69
"2025-07-25 08:00:00",13297,0.1154889,115.5,0.08531055,11.93,-677.3,0,12.69
"2025-07-25 08:30:00",13298,0.1154438,115.4,0.08556159,12.06,-677.3,0,12.65
"2025-07-25 09:00:00",13299,0.1154252,115.4,0.08565596,12.1,-677.3,0,12.69
"2025-07-25 09:30:00",13300,0.1153904,115.4,0.08578315,12.17,-677.3,0,12.63
"2025-07-25 10:00:00",13301,0.1153885,115.4,0.08589816,12.22,-677.3,0,12.71
"2025-07-25 10:30:00",13302,0.1154506,115.5,0.0861838,12.32,-677.3,0,12.72
"2025-07-25 11:00:00",13303,0.115601,115.6,0.08645516,12.39,-677.3,0,12.7
"2025-07-25 11:30:00",13304,0.1158364,115.8,0.08674195,12.44,-677.3,0,12.74
"2025-07-25 12:00:00",13305,0.1160416,116,0.08710039,12.53,-677.3,0,12.7
"2025-07-25 12:30:00",13306,0.1163541,116.4,0.0873354,12.53,-677.3,0,12.75
"2025-07-25 13:00:00",13307,0.1164609,116.5,0.08750223,12.57,-677.3,0,12.7
"2025-07-25 13:30:00",13308,0.1164782,116.5,0.08761697,12.61,-677.3,0,12.73
"2025-07-25 14:00:00",13309,0.1165429,116.5,0.08768474,12.62,-677.3,0,12.71
"2025-07-25 14:30:00",13310,0.1165581,116.6,0.08778424,12.66,-677.3,0,12.7
"2025-07-25 15:00:00",13311,0.116506,116.5,0.08792526,12.73,-677.3,0,12.82
"2025-07-25 15:30:00",13312,0.1166101,116.6,0.08804367,12.75,-677.3,0,12.79
"2025-07-25 16:00:00",13313,0.1166854,116.7,0.08818645,12.79,-677.3,0,12.77
"2025-07-25 16:30:00",13314,0.1166698,116.7,0.088044,12.73,-677.3,0,12.73
"2025-07-25 17:00:00",13315,0.1166667,116.7,0.08787172,12.66,-677.3,0,12.73
"2025-07-25 17:30:00",13316,0.1165804,116.6,0.08800746,12.75,-677.3,0,12.69
"2025-07-25 18:00:00",13317,0.1164527,116.5,0.08822612,12.88,-677.3,0,12.87
"2025-07-25 18:30:00",13318,0.1162711,116.3,0.08803937,12.86,-677.3,0,12.73
"2025-07-25 19:00:00",13319,0.1161635,116.2,0.08772109,12.76,-677.3,0,12.71
"2025-07-25 19:30:00",13320,0.116084,116.1,0.08734519,12.62,-677.3,0,12.7
"2025-07-25 20:00:00",13321,0.1159256,115.9,0.08694205,12.5,-677.3,0,12.7
"2025-07-25 20:30:00",13322,0.1158372,115.8,0.08664396,12.4,-677.3,0,12.63
"2025-07-25 21:00:00",13323,0.1157842,115.8,0.08640953,12.31,-677.3,0,12.7
"2025-07-25 21:30:00",13324,0.115789,115.8,0.08618441,12.22,-677.3,0,12.69
"2025-07-25 22:00:00",13325,0.1157391,115.7,0.0859414,12.13,-677.3,0,12.7
"2025-07-25 22:30:00",13326,0.1156853,115.7,0.08575271,12.06,-677.3,0,12.63
"2025-07-25 23:00:00",13327,0.1156893,115.7,0.08560458,12,-677.3,0,12.7
"2025-07-25 23:30:00",13328,0.1157466,115.7,0.08550917,11.94,-677.3,0,12.69
"2025-07-26 00:00:00",13329,0.1157423,115.7,0.08531223,11.85,-677.3,0,12.63
"2025-07-26 00:30:00",13330,0.1157706,115.8,0.08506465,11.74,-677.3,0,12.68
"2025-07-26 01:00:00",13331,0.1158588,115.9,0.08487178,11.63,-677.3,0,12.63
"2025-07-26 01:30:00",13332,0.1159862,116,0.08481716,11.56,-677.3,0,12.62
"2025-07-26 02:00:00",13333,0.1160021,116,0.0847379,11.52,-677.3,0,12.68
"2025-07-26 02:30:00",13334,0.1160541,116.1,0.08468791,11.49,-677.3,0,12.68
"2025-07-26 03:00:00",13335,0.1162316,116.2,0.08469906,11.44,-677.3,0,12.62
"2025-07-26 03:30:00",13336,0.116295,116.3,0.0846607,11.4,-677.3,0,12.67
"2025-07-26 04:00:00",13337,0.116323,116.3,0.08459914,11.36,-677.3,0,12.67
"2025-07-26 04:30:00",13338,0.1164121,116.4,0.08462735,11.35,-677.3,0,12.66
"2025-07-26 05:00:00",13339,0.1165835,116.6,0.0847315,11.34,-677.3,0,12.61
"2025-07-26 05:30:00",13340,0.1167768,116.8,0.08482148,11.32,-677.3,0,12.6
"2025-07-26 06:00:00",13341,0.1168333,116.8,0.08485983,11.32,-677.3,0,12.66
"2025-07-26 06:30:00",13342,0.1168772,116.9,0.08496234,11.35,-677.3,0,12.58
"2025-07-26 07:00:00",13343,0.1169911,117,0.08497229,11.32,-677.3,0,12.61
"2025-07-26 07:30:00",13344,0.1170182,117,0.08482195,11.24,-677.3,0,12.66
"2025-07-26 08:00:00",13345,0.1170314,117,0.08476538,11.21,-677.3,0,12.61
"2025-07-26 08:30:00",13346,0.1170353,117,0.08487879,11.26,-677.3,0,12.61
"2025-07-26 09:00:00",13347,0.1170361,117,0.08527348,11.43,-677.3,0,12.67
"2025-07-26 09:30:00",13348,0.1170444,117,0.08588735,11.69,-677.3,0,12.69
"2025-07-26 10:00:00",13349,0.1170884,117.1,0.08687369,12.1,-677.3,0,12.72
"2025-07-26 10:30:00",13350,0.1172452,117.2,0.0880961,12.57,-677.3,0,12.71
"2025-07-26 11:00:00",13351,0.1173921,117.4,0.08934274,13.05,-677.3,0,12.74
"2025-07-26 11:30:00",13352,0.1174343,117.4,0.09058903,13.57,-677.3,0,12.93
"2025-07-26 12:00:00",13353,0.1175251,117.5,0.09159486,13.97,-677.3,0,13.09
"2025-07-26 12:30:00",13354,0.1175332,117.5,0.09266018,14.42,-677.3,0,13.3
"2025-07-26 13:00:00",13355,0.1175396,117.5,0.09357318,14.8,-677.3,0,13.42
"2025-07-26 13:30:00",13356,0.1175631,117.6,0.09450368,15.19,-677.3,0,13.31
"2025-07-26 14:00:00",13357,0.1175257,117.5,0.09459524,15.24,-677.3,0,13.25
"2025-07-26 14:30:00",13358,0.1173965,117.4,0.09548023,15.67,-677.3,0,13.41
"2025-07-26 15:00:00",13359,0.1173477,117.3,0.09610495,15.95,-677.3,0,13.34
"2025-07-26 15:30:00",13360,0.1171987,117.2,0.09674326,16.27,-677.3,0,13.36
"2025-07-26 16:00:00",13361,0.1170135,117,0.09722126,16.54,-678.5,0,13.3
"2025-07-26 16:30:00",13362,0.116772,116.8,0.09749881,16.75,-678.5,0,13.29
"2025-07-26 17:00:00",13363,0.116664,116.7,0.09656411,16.39,-678.5,0,13.16
"2025-07-26 17:30:00",13364,0.1164265,116.4,0.09658487,16.48,-678.5,0,13.3
"2025-07-26 18:00:00",13365,0.1163341,116.3,0.0960645,16.29,-678.5,0,13.17
"2025-07-26 18:30:00",13366,0.1161929,116.2,0.09528448,16,-678.5,0,13.09
"2025-07-26 19:00:00",13367,0.1160604,116.1,0.09435499,15.65,-678.5,0,13.07
"2025-07-26 19:30:00",13368,0.1158116,115.8,0.09425842,15.69,-678.5,0,13.27
"2025-07-26 20:00:00",13369,0.1157773,115.8,0.09402366,15.61,-678.5,0,13.2
"2025-07-26 20:30:00",13370,0.115821,115.8,0.09376875,15.48,-678.5,0,13.1
"2025-07-26 21:00:00",13371,0.1159212,115.9,0.09341282,15.29,-678.5,0,13.03
"2025-07-26 21:30:00",13372,0.1161453,116.1,0.09295983,15.02,-678.5,0,13
"2025-07-26 22:00:00",13373,0.1162879,116.3,0.09241152,14.73,-678.5,0,12.98
"2025-07-26 22:30:00",13374,0.1163168,116.3,0.09179278,14.46,-678.5,0,12.96
"2025-07-26 23:00:00",13375,0.1161703,116.2,0.09103332,14.18,-678.5,0,12.9
"2025-07-26 23:30:00",13376,0.1161626,116.2,0.09044484,13.93,-678.5,0,12.95
"2025-07-27 00:00:00",13377,0.1163449,116.3,0.0900229,13.69,-678.5,0,12.93
"2025-07-27 00:30:00",13378,0.1165082,116.5,0.08959498,13.45,-678.5,0,12.92
"2025-07-27 01:00:00",13379,0.1167366,116.7,0.08924706,13.23,-678.5,0,12.91
"2025-07-27 01:30:00",13380,0.1169666,117,0.08896644,13.03,-678.5,0,12.84
"2025-07-27 02:00:00",13381,0.1171879,117.2,0.08872094,12.85,-678.5,0,12.89
"2025-07-27 02:30:00",13382,0.1174794,117.5,0.08852036,12.67,-678.5,0,12.83
"2025-07-27 03:00:00",13383,0.1177489,117.7,0.08833595,12.51,-678.5,0,12.86
"2025-07-27 03:30:00",13384,0.1178561,117.9,0.08805279,12.36,-678.5,0,12.85
"2025-07-27 04:00:00",13385,0.1179983,118,0.08784278,12.22,-678.5,0,12.8
"2025-07-27 04:30:00",13386,0.1181116,118.1,0.0876728,12.11,-678.5,0,12.79
"2025-07-27 05:00:00",13387,0.1183414,118.3,0.08764986,12.03,-678.5,0,12.83
"2025-07-27 05:30:00",13388,0.1186454,118.6,0.08770661,11.96,-678.5,0,12.82
"2025-07-27 06:00:00",13389,0.1188897,118.9,0.08777822,11.92,-678.5,0,12.82
"2025-07-27 06:30:00",13390,0.1190777,119.1,0.08791932,11.92,-678.5,0,12.77
"2025-07-27 07:00:00",13391,0.119277,119.3,0.08815152,11.95,-678.5,0,12.77
"2025-07-27 07:30:00",13392,0.1195387,119.5,0.08852036,12.03,-678.5,0,12.81
"2025-07-27 08:00:00",13393,0.1197819,119.8,0.08897988,12.14,-679.6,0,12.81
"2025-07-27 08:30:00",13394,0.1200081,120,0.08962815,12.34,-679.6,0,12.81
"2025-07-27 09:00:00",13395,0.1202722,120.3,0.0904011,12.58,-679.6,0,12.81
"2025-07-27 09:30:00",13396,0.1205497,120.5,0.09132218,12.88,-679.6,0,12.82
"2025-07-27 10:00:00",13397,0.1208053,120.8,0.09235962,13.23,-679.6,0,12.82
"2025-07-27 10:30:00",13398,0.1209098,120.9,0.09348705,13.66,-679.6,0,12.83
"2025-07-27 11:00:00",13399,0.1210337,121,0.09466375,14.11,-679.6,0,12.87
"2025-07-27 11:30:00",13400,0.1211392,121.1,0.0959212,14.59,-680.8,0,12.98
"2025-07-27 12:00:00",13401,0.121205,121.2,0.0970533,15.04,-680.8,0,13.19
"2025-07-27 12:30:00",13402,0.121182,121.2,0.09798548,15.43,-680.8,0,13.37
"2025-07-27 13:00:00",13403,0.1211663,121.2,0.09884597,15.79,-680.8,0,13.38
"2025-07-27 13:30:00",13404,0.121141,121.1,0.09967639,16.14,-681.9,0,13.39
"2025-07-27 14:00:00",13405,0.1210757,121.1,0.1003309,16.43,-681.9,0,13.37
"2025-07-27 14:30:00",13406,0.1209803,121,0.1010176,16.75,-681.9,0,13.34
"2025-07-27 15:00:00",13407,0.1207022,120.7,0.1014424,17.02,-681.9,0,13.26
"2025-07-27 15:30:00",13408,0.1204056,120.4,0.100932,16.91,-681.9,0,13.27
"2025-07-27 16:00:00",13409,0.1201027,120.1,0.1003635,16.78,-681.9,0,13.25
"2025-07-27 16:30:00",13410,0.1198799,119.9,0.0993524,16.44,-683.1,0,13.23
"2025-07-27 17:00:00",13411,0.1197311,119.7,0.09875467,16.24,-683.1,0,13.19
"2025-07-27 17:30:00",13412,0.1195787,119.6,0.09789598,15.93,-683.1,0,13.12
"2025-07-27 18:00:00",13413,0.1193182,119.3,0.09815327,16.13,-683.1,0,13.22
"2025-07-27 18:30:00",13414,0.1192449,119.2,0.09827574,16.21,-683.1,0,13.36
"2025-07-27 19:00:00",13415,0.1193184,119.3,0.09773269,15.95,-683.1,0,13.08
"2025-07-27 19:30:00",13416,0.1192773,119.3,0.09714012,15.72,-683.1,0,13.04
"2025-07-27 20:00:00",13417,0.1191704,119.2,0.09665918,15.56,-683.1,0,13
"2025-07-27 20:30:00",13418,0.1192198,119.2,0.09616884,15.33,-683.1,0,12.99
"2025-07-27 21:00:00",13419,0.1192763,119.3,0.0957087,15.12,-683.1,0,12.92
"2025-07-27 21:30:00",13420,0.1193932,119.4,0.09531429,14.92,-683.1,0,12.96
"2025-07-27 22:00:00",13421,0.1195195,119.5,0.09495845,14.73,-683.1,0,12.95
"2025-07-27 22:30:00",13422,0.1196582,119.7,0.09463724,14.54,-683.1,0,12.93
"2025-07-27 23:00:00",13423,0.1197738,119.8,0.09430693,14.37,-683.1,0,12.93
"2025-07-27 23:30:00",13424,0.1197653,119.8,0.09379735,14.16,-683.1,0,12.86
"2025-07-28 00:00:00",13425,0.1195836,119.6,0.09328309,14,-683.1,0,12.91
"2025-07-28 00:30:00",13426,0.1195659,119.6,0.09293304,13.86,-683.1,0,12.84
"2025-07-28 01:00:00",13427,0.1196596,119.7,0.0927126,13.74,-683.1,0,12.89
"2025-07-28 01:30:00",13428,0.1198925,119.9,0.09256715,13.6,-683.1,0,12.88
"2025-07-28 02:00:00",13429,0.1200675,120.1,0.09229723,13.44,-683.1,0,12.82
"2025-07-28 02:30:00",13430,0.1201714,120.2,0.09196112,13.26,-683.1,0,12.86
"2025-07-28 03:00:00",13431,0.1204807,120.5,0.09173369,13.07,-683.1,0,12.81
"2025-07-28 03:30:00",13432,0.1207307,120.7,0.09155001,12.92,-683.1,0,12.84
"2025-07-28 04:00:00",13433,0.1209785,121,0.09145522,12.8,-683.1,0,12.79
"2025-07-28 04:30:00",13434,0.1211216,121.1,0.09143692,12.75,-683.1,0,12.76
"2025-07-28 05:00:00",13435,0.1213137,121.3,0.0915077,12.72,-683.1,0,12.82
"2025-07-28 05:30:00",13436,0.1213906,121.4,0.09157424,12.72,-683.1,0,12.75
"2025-07-28 06:00:00",13437,0.1213856,121.4,0.09159057,12.73,-683.1,0,12.81
"2025-07-28 06:30:00",13438,0.1213833,121.4,0.09159204,12.73,-683.1,0,12.81
"2025-07-28 07:00:00",13439,0.1215368,121.5,0.09179685,12.77,-683.1,0,12.8
"2025-07-28 07:30:00",13440,0.1217134,121.7,0.09206189,12.82,-683.1,0,12.79
"2025-07-28 08:00:00",13441,0.1217053,121.7,0.09202965,12.81,-683.1,0,12.8
"2025-07-28 08:30:00",13442,0.1217174,121.7,0.09203195,12.81,-683.1,0,12.73
"2025-07-28 09:00:00",13443,0.1218576,121.9,0.09224947,12.85,-683.1,0,12.8
"2025-07-28 09:30:00",13444,0.1221044,122.1,0.09264669,12.94,-683.1,0,12.8
"2025-07-28 10:00:00",13445,0.1223896,122.4,0.09332161,13.12,-683.1,0,12.8
"2025-07-28 10:30:00",13446,0.1226194,122.6,0.09360472,13.17,-683.1,0,12.79
"2025-07-28 11:00:00",13447,0.1226759,122.7,0.09387653,13.26,-683.1,0,12.8
"2025-07-28 11:30:00",13448,0.122701,122.7,0.09421166,13.39,-683.1,0,12.83
"2025-07-28 12:00:00",13449,0.1227374,122.7,0.09449635,13.5,-683.1,0,12.78
"2025-07-28 12:30:00",13450,0.1227876,122.8,0.09476672,13.59,-683.1,0,12.83
"2025-07-28 13:00:00",13451,0.1228298,122.8,0.09528537,13.79,-683.1,0,12.85
"2025-07-28 13:30:00",13452,0.1203009,120.3,0.09293899,13.63,-670.4,0,12.8
"2025-07-28 14:00:00",13453,0.1182147,118.2,0.09109865,13.53,-672.7,0,12.8
"2025-07-28 14:30:00",13454,0.1192326,119.2,0.09370042,14.29,-675,0,13.4
"2025-07-28 15:00:00",13455,0.1217024,121.7,0.09590045,14.4,-675,0,13.27
"2025-07-28 15:30:00",13456,0.1227896,122.8,0.09750288,14.7,-675,0,13.38
"2025-07-28 16:00:00",13457,0.1229774,123,0.09884004,15.19,-673.8,0,13.44
"2025-07-28 16:30:00",13458,0.1228165,122.8,0.1003988,15.87,-673.8,0,13.49
"2025-07-28 17:00:00",13459,0.1227847,122.8,0.1018517,16.48,-673.8,0,13.47
"2025-07-28 17:30:00",13460,0.1229763,123,0.1012863,16.18,-673.8,0,13.12
"2025-07-28 18:00:00",13461,0.1224338,122.4,0.09922425,15.52,-670.4,0,13.05
"2025-07-28 18:30:00",13462,0.1198978,119.9,0.09572159,14.92,-665.8,0,13.03
"2025-07-28 19:00:00",13463,0.1186972,118.7,0.09384497,14.53,-665.8,0,12.96
"2025-07-28 19:30:00",13464,0.11979,119.8,0.09400859,14.24,-666.9,0,12.94
"2025-07-28 20:00:00",13465,0.1209795,121,0.09479353,14.18,-666.9,0,12.98
"2025-07-28 20:30:00",13466,0.1213575,121.4,0.09487911,14.09,-668.1,0,12.91
"2025-07-28 21:00:00",13467,0.1211217,121.1,0.09455223,14.03,-668.1,0,12.95
"2025-07-28 21:30:00",13468,0.1208025,120.8,0.0943056,14.03,-668.1,0,12.94
"2025-07-28 22:00:00",13469,0.1206837,120.7,0.09397047,13.93,-668.1,0,12.93
"2025-07-28 22:30:00",13470,0.120712,120.7,0.09370968,13.82,-668.1,0,12.91
"2025-07-28 23:00:00",13471,0.1207578,120.8,0.09343119,13.69,-668.1,0,12.85
"2025-07-28 23:30:00",13472,0.1208317,120.8,0.09317856,13.56,-668.1,0,12.88
"2025-07-29 00:00:00",13473,0.1208269,120.8,0.09289801,13.44,-668.1,0,12.82
"2025-07-29 00:30:00",13474,0.120858,120.9,0.09265438,13.33,-668.1,0,12.85
"2025-07-29 01:00:00",13475,0.1209614,121,0.09243312,13.21,-668.1,0,12.84
"2025-07-29 01:30:00",13476,0.1210731,121.1,0.09218311,13.07,-668.1,0,12.79
"2025-07-29 02:00:00",13477,0.1211347,121.1,0.09191246,12.94,-668.1,0,12.81
"2025-07-29 02:30:00",13478,0.1211941,121.2,0.09173842,12.85,-668.1,0,12.74
