"TOA5","MAT06_Blk2_CR1000_13","CR1000","41287","CR1000.Std.32.05","CPU:MAT06_Block2.CR1","45911","Table1"
"TIMESTAMP","RECORD","BattV_Min","GHAirTC_Avg","GHRH"
"TS","RN","Volts","Deg C","%"
"","","Min","Avg","Smp"
"2023-07-01 21:00:00",496,12.97,10.71,92.4
"2023-07-01 21:30:00",497,12.9,10.21,93.5
"2023-07-01 22:00:00",498,12.86,9.85,94.4
"2023-07-01 22:30:00",499,12.84,9.59,95.1
"2023-07-01 23:00:00",500,12.83,9.38,95.2
"2023-07-01 23:30:00",501,12.81,9.43,94.1
"2023-07-02 00:00:00",502,12.8,9.42,93
"2023-07-02 00:30:00",503,12.79,8.94,93.5
"2023-07-02 01:00:00",504,12.77,8.58,94
"2023-07-02 01:30:00",505,12.77,8.36,93.5
"2023-07-02 02:00:00",506,12.77,7.92,92.6
"2023-07-02 02:30:00",507,12.76,7.197,92.8
"2023-07-02 03:00:00",508,12.76,8.12,84.6
"2023-07-02 03:30:00",509,12.76,7.891,94.2
"2023-07-02 04:00:00",510,12.76,7.345,90.7
"2023-07-02 04:30:00",511,12.79,8.28,89.5
"2023-07-02 05:00:00",512,12.92,10.92,80.5
"2023-07-02 05:30:00",513,13.12,11.93,88.2
"2023-07-02 06:00:00",514,13.15,11.02,88.4
"2023-07-02 06:30:00",515,13.48,11.38,87.3
"2023-07-02 07:00:00",516,13.27,11.86,87.5
"2023-07-02 07:30:00",517,13.04,12.26,88
"2023-07-02 08:00:00",518,13.23,11.53,86.8
"2023-07-02 08:30:00",519,13.04,11.48,87.2
"2023-07-02 09:00:00",520,13.09,11.5,88.5
"2023-07-02 09:30:00",521,13.04,13.51,79.61
"2023-07-02 10:00:00",522,13.03,16.76,65.68
"2023-07-02 10:30:00",523,13.03,20.16,54.84
"2023-07-02 11:00:00",524,13.03,22.54,48.33
"2023-07-02 11:30:00",525,13.02,24.62,40.7
"2023-07-02 12:00:00",526,13.01,26.42,34.44
"2023-07-02 12:30:00",527,13.01,26.85,32.71
"2023-07-02 13:00:00",528,13.01,25.3,38.57
"2023-07-02 13:30:00",529,13.02,27.8,33.22
"2023-07-02 14:00:00",530,13.01,27.28,33.36
"2023-07-02 14:30:00",531,13.01,28.73,30.44
"2023-07-02 15:00:00",532,13.01,26.65,29.77
"2023-07-02 15:30:00",533,13.01,27.81,27.27
"2023-07-02 16:00:00",534,13.01,25.07,41.27
"2023-07-02 16:30:00",535,13.01,25.45,30.07
"2023-07-02 17:00:00",536,13.01,27,29.86
"2023-07-02 17:30:00",537,13.02,22.44,48.92
"2023-07-02 18:00:00",538,13.02,19.9,44.96
"2023-07-02 18:30:00",539,13.08,19.72,47.92
"2023-07-02 19:00:00",540,13.03,20.9,38.81
"2023-07-02 19:30:00",541,13.02,22.81,40.26
"2023-07-02 20:00:00",542,13.04,22.19,38.53
"2023-07-02 20:30:00",543,13.36,23.09,36.47
"2023-07-02 21:00:00",544,13.26,22.63,42.93
"2023-07-02 21:30:00",545,13.16,20.7,47.33
"2023-07-02 22:00:00",546,13.14,19.05,52.55
"2023-07-02 22:30:00",547,13.11,18.23,51.07
"2023-07-02 23:00:00",548,12.99,17.57,55.54
"2023-07-02 23:30:00",549,12.91,15.86,61.81
"2023-07-03 00:00:00",550,12.87,13.25,73.3
"2023-07-03 00:30:00",551,12.84,11.01,78.73
"2023-07-03 01:00:00",552,12.82,9.68,81.8
"2023-07-03 01:30:00",553,12.81,9.33,79.37
"2023-07-03 02:00:00",554,12.8,10.5,77.23
"2023-07-03 02:30:00",555,12.8,10.81,71.06
"2023-07-03 03:00:00",556,12.82,11.88,72.35
"2023-07-03 03:30:00",557,12.86,12.19,67.87
"2023-07-03 04:00:00",558,12.93,13.59,67.02
"2023-07-03 04:30:00",559,13.03,14.61,60.14
"2023-07-03 05:00:00",560,13.49,16.36,63.21
"2023-07-03 05:30:00",561,13.4,15.65,58.26
"2023-07-03 06:00:00",562,13.92,17.78,57.48
"2023-07-03 06:30:00",563,13.03,18.53,55.45
"2023-07-03 07:00:00",564,13.03,21.43,47.95
"2023-07-03 07:30:00",565,13.02,23.25,48.85
"2023-07-03 08:00:00",566,13.01,22.9,46.04
"2023-07-03 08:30:00",567,13.01,24.22,41.78
"2023-07-03 09:00:00",568,13.02,26.38,39.78
"2023-07-03 09:30:00",569,13.01,25.35,37.38
"2023-07-03 10:00:00",570,13.01,26.91,34.76
"2023-07-03 10:30:00",571,13.01,28.02,31.28
"2023-07-03 11:00:00",572,13.01,29.13,31.69
"2023-07-03 11:30:00",573,13.01,29.39,30.74
"2023-07-03 12:00:00",574,13.01,29.21,30.3
"2023-07-03 12:30:00",575,13.01,29.61,29.99
"2023-07-03 13:00:00",576,13.01,30.02,29.35
"2023-07-03 13:30:00",577,13.01,28.42,34.32
"2023-07-03 14:00:00",578,13.01,29.27,28.27
"2023-07-03 14:30:00",579,13,31.76,27.76
"2023-07-03 15:00:00",580,13.01,29.13,33.14
"2023-07-03 15:30:00",581,13.01,25.6,36.59
"2023-07-03 16:00:00",582,13.01,27.14,33.92
"2023-07-03 16:30:00",583,13,29.56,32.94
"2023-07-03 17:00:00",584,13.01,24.97,60.87
"2023-07-03 17:30:00",585,13.09,18.08,77.41
"2023-07-03 18:00:00",586,13.61,18.22,76.45
"2023-07-03 18:30:00",587,13.82,19.15,73.21
"2023-07-03 19:00:00",588,13.03,19.48,69.51
"2023-07-03 19:30:00",589,12.98,18.5,72.22
"2023-07-03 20:00:00",590,13.02,17,74.26
"2023-07-03 20:30:00",591,13.18,18.3,63.02
"2023-07-03 21:00:00",592,13.11,19.59,66.54
"2023-07-03 21:30:00",593,12.98,17.79,74.39
"2023-07-03 22:00:00",594,12.91,16.6,74.83
"2023-07-03 22:30:00",595,12.87,16.1,77.32
"2023-07-03 23:00:00",596,12.85,15.26,79.35
"2023-07-03 23:30:00",597,12.82,15.07,81.2
"2023-07-04 00:00:00",598,12.81,14.5,82.9
"2023-07-04 00:30:00",599,12.8,13.3,87.7
"2023-07-04 01:00:00",600,12.79,12.79,86.9
"2023-07-04 01:30:00",601,12.78,12.55,88.5
"2023-07-04 02:00:00",602,12.77,12.24,81.1
"2023-07-04 02:30:00",603,12.78,12.52,83.1
"2023-07-04 03:00:00",604,12.78,12.43,82.3
"2023-07-04 03:30:00",605,12.81,12.7,79.31
"2023-07-04 04:00:00",606,12.86,13.55,79.51
"2023-07-04 04:30:00",607,12.94,13.91,83.5
"2023-07-04 05:00:00",608,12.86,13.04,87.3
"2023-07-04 05:30:00",609,12.82,12.7,89.7
"2023-07-04 06:00:00",610,12.81,13.03,88
"2023-07-04 06:30:00",611,12.82,13.5,88
"2023-07-04 07:00:00",612,12.85,13.7,83.9
"2023-07-04 07:30:00",613,12.87,13.8,86.5
"2023-07-04 08:00:00",614,12.91,13.52,89.3
"2023-07-04 08:30:00",615,12.98,13.26,88.2
"2023-07-04 09:00:00",616,13.04,13.84,86.1
"2023-07-04 09:30:00",617,13.04,14.05,89.5
"2023-07-04 10:00:00",618,13.03,13.98,86.8
"2023-07-04 10:30:00",619,13.04,13.54,90.8
"2023-07-04 11:00:00",620,12.98,12.69,93
"2023-07-04 11:30:00",621,12.98,12.6,91.7
"2023-07-04 12:00:00",622,13.53,12.85,92.4
"2023-07-04 12:30:00",623,13.27,12.89,91.8
"2023-07-04 13:00:00",624,13.16,12.54,89.9
"2023-07-04 13:30:00",625,13.64,12,89.4
"2023-07-04 14:00:00",626,13.07,12.06,87.6
"2023-07-04 14:30:00",627,13.03,12.89,87
"2023-07-04 15:00:00",628,13.43,12.41,86.9
"2023-07-04 15:30:00",629,13.03,13.06,82.6
"2023-07-04 16:00:00",630,13.03,14.26,82.8
"2023-07-04 16:30:00",631,13.03,14.9,81.6
"2023-07-04 17:00:00",632,13.03,15.24,80.7
"2023-07-04 17:30:00",633,13.04,16.03,76.19
"2023-07-04 18:00:00",634,13.02,15.06,77.43
"2023-07-04 18:30:00",635,13.05,14.25,75.23
"2023-07-04 19:00:00",636,13.02,13.66,76.66
"2023-07-04 19:30:00",637,13.06,12.86,75.69
"2023-07-04 20:00:00",638,13.04,12.65,72.91
"2023-07-04 20:30:00",639,13.03,12.49,68.81
"2023-07-04 21:00:00",640,13.16,11.69,70
"2023-07-04 21:30:00",641,13.1,11.33,69.25
"2023-07-04 22:00:00",642,13.01,10.18,71.87
"2023-07-04 22:30:00",643,12.95,9.21,71.98
"2023-07-04 23:00:00",644,12.9,8.92,72.97
"2023-07-04 23:30:00",645,12.87,8.19,79.98
"2023-07-05 00:00:00",646,12.84,7.779,86.5
"2023-07-05 00:30:00",647,12.83,7.144,91.5
"2023-07-05 01:00:00",648,12.81,6.697,94.9
"2023-07-05 01:30:00",649,12.8,6.217,92.1
"2023-07-05 02:00:00",650,12.8,5.162,89.3
"2023-07-05 02:30:00",651,12.82,6.467,79.75
"2023-07-05 03:00:00",652,12.86,8.38,72.26
"2023-07-05 03:30:00",653,12.95,8.85,70.55
"2023-07-05 04:00:00",654,13.01,8.87,71.12
"2023-07-05 04:30:00",655,13.01,8.26,71.69
"2023-07-05 05:00:00",656,13.12,10.37,63.76
"2023-07-05 05:30:00",657,13.03,12.64,57.75
"2023-07-05 06:00:00",658,13.03,15.05,55.54
"2023-07-05 06:30:00",659,13.03,14.57,52.45
"2023-07-05 07:00:00",660,13.07,13.05,51.81
"2023-07-05 07:30:00",661,13.04,14.18,47.8
"2023-07-05 08:00:00",662,13.03,15.1,47.73
"2023-07-05 08:30:00",663,13.02,15.74,46.04
"2023-07-05 09:00:00",664,13.03,15.7,46.24
"2023-07-05 09:30:00",665,13.03,15.31,44.89
"2023-07-05 10:00:00",666,13.03,18.24,41.71
"2023-07-05 10:30:00",667,13.02,19.54,41.37
"2023-07-05 11:00:00",668,13.02,20.8,38.86
"2023-07-05 11:30:00",669,13.02,21.43,35.09
"2023-07-05 12:00:00",670,13.02,21.8,36.95
"2023-07-05 12:30:00",671,13.02,21.44,35.23
"2023-07-05 13:00:00",672,13.02,22.03,37.7
"2023-07-05 13:30:00",673,13.02,20.17,40
"2023-07-05 14:00:00",674,13.02,19.29,42.23
"2023-07-05 14:30:00",675,13.02,18.13,47.86
"2023-07-05 15:00:00",676,13.03,17.05,48.84
"2023-07-05 15:30:00",677,13.03,15.5,54.81
"2023-07-05 16:00:00",678,13.03,15.42,53.59
"2023-07-05 16:30:00",679,13.02,16.58,49.39
"2023-07-05 17:00:00",680,13.03,16.46,49.19
"2023-07-05 17:30:00",681,13.03,16.59,48.41
"2023-07-05 18:00:00",682,13.03,16.04,51.52
"2023-07-05 18:30:00",683,13.02,16.39,50.71
"2023-07-05 19:00:00",684,13.13,15.59,58.5
"2023-07-05 19:30:00",685,13.13,14.6,57.58
"2023-07-05 20:00:00",686,13.47,14.46,56.03
"2023-07-05 20:30:00",687,13.19,14.35,59.85
"2023-07-05 21:00:00",688,13.01,13.8,60.56
"2023-07-05 21:30:00",689,12.94,13.34,63.92
"2023-07-05 22:00:00",690,12.89,12.71,62.51
"2023-07-05 22:30:00",691,12.86,12.09,64.44
"2023-07-05 23:00:00",692,12.84,11.79,66.78
"2023-07-05 23:30:00",693,12.82,11.35,66.68
"2023-07-06 00:00:00",694,12.81,11.01,73.11
"2023-07-06 00:30:00",695,12.8,10.55,70.82
"2023-07-06 01:00:00",696,12.79,10.77,70.78
"2023-07-06 01:30:00",697,12.78,10.79,70.85
"2023-07-06 02:00:00",698,12.78,10.58,74.44
"2023-07-06 02:30:00",699,12.77,10.44,75.09
"2023-07-06 03:00:00",700,12.77,9.93,77.09
"2023-07-06 03:30:00",701,12.77,10.11,73.26
"2023-07-06 04:00:00",702,12.78,10.86,74.65
"2023-07-06 04:30:00",703,12.78,11.03,73.73
"2023-07-06 05:00:00",704,12.8,11.51,75.12
"2023-07-06 05:30:00",705,12.83,11.73,72.58
"2023-07-06 06:00:00",706,12.95,12.26,71.01
"2023-07-06 06:30:00",707,13.02,12.49,69.62
"2023-07-06 07:00:00",708,13.04,12.8,71.45
"2023-07-06 07:30:00",709,13.03,12.91,72.33
"2023-07-06 08:00:00",710,13.03,14.47,65.7
"2023-07-06 08:30:00",711,13.03,17.83,59.48
"2023-07-06 09:00:00",712,13.03,18.19,60.49
"2023-07-06 09:30:00",713,13.02,18.65,57.79
"2023-07-06 10:00:00",714,13.03,17.46,59.44
"2023-07-06 10:30:00",715,13.03,17.96,57.75
"2023-07-06 11:00:00",716,13.02,18.72,57
"2023-07-06 11:30:00",717,13.02,17.67,59.64
"2023-07-06 12:00:00",718,13.02,17.2,59.54
"2023-07-06 12:30:00",719,13.03,16.9,62.39
"2023-07-06 13:00:00",720,13.03,15.61,75.52
"2023-07-06 13:30:00",721,13.03,14.72,79.05
"2023-07-06 14:00:00",722,13.03,16.62,72.61
"2023-07-06 14:30:00",723,13.02,17.2,71.7
"2023-07-06 15:00:00",724,13.03,17.19,74.58
"2023-07-06 15:30:00",725,13.02,16.22,71.12
"2023-07-06 16:00:00",726,13.03,15.28,71.06
"2023-07-06 16:30:00",727,13.02,15.65,71.94
"2023-07-06 17:00:00",728,13.03,15.3,68.21
"2023-07-06 17:30:00",729,13.03,15.43,68.89
"2023-07-06 18:00:00",730,13.03,16.06,64.56
"2023-07-06 18:30:00",731,13.03,16.91,63.03
"2023-07-06 19:00:00",732,13.02,17.37,63.51
"2023-07-06 19:30:00",733,13.03,16.12,67.57
"2023-07-06 20:00:00",734,13.03,15.75,65.44
"2023-07-06 20:30:00",735,13.08,15.72,65.61
"2023-07-06 21:00:00",736,13.03,15.91,62.09
"2023-07-06 21:30:00",737,13.55,15.17,70.41
"2023-07-06 22:00:00",738,13.85,16.54,58.16
"2023-07-06 22:30:00",739,13.62,18.15,58.84
"2023-07-06 23:00:00",740,13.2,15.42,73.83
"2023-07-06 23:30:00",741,13.05,13.48,70.96
"2023-07-07 00:00:00",742,12.96,12.95,75.28
"2023-07-07 00:30:00",743,12.91,11.14,83.5
"2023-07-07 01:00:00",744,12.87,9.72,86.4
"2023-07-07 01:30:00",745,12.85,9.49,86.1
"2023-07-07 02:00:00",746,12.83,9.58,84.2
"2023-07-07 02:30:00",747,12.82,10.8,76.93
"2023-07-07 03:00:00",748,12.82,10.66,81.8
"2023-07-07 03:30:00",749,12.82,10.13,81.7
"2023-07-07 04:00:00",750,12.84,11.65,68.96
"2023-07-07 04:30:00",751,12.98,15.06,69.69
"2023-07-07 05:00:00",752,13.06,15.72,60.06
"2023-07-07 05:30:00",753,13.03,16.38,67.7
"2023-07-07 06:00:00",754,13.17,14.66,69.6
"2023-07-07 06:30:00",755,13.03,14.81,69.7
"2023-07-07 07:00:00",756,13.03,15.84,61
"2023-07-07 07:30:00",757,13.03,20.29,49.14
"2023-07-07 08:00:00",758,13.02,21.66,56.11
"2023-07-07 08:30:00",759,13.02,20.51,46.7
"2023-07-07 09:00:00",760,13.02,21.58,48.16
"2023-07-07 09:30:00",761,13.02,23.36,42.19
"2023-07-07 10:00:00",762,13.01,25.18,43.13
"2023-07-07 10:30:00",763,13.01,21.88,47.8
"2023-07-07 11:00:00",764,13.02,19.85,47.03
"2023-07-07 11:30:00",765,13.02,19.78,46.63
"2023-07-07 12:00:00",766,13.02,21.94,40.7
"2023-07-07 12:30:00",767,13.01,22.36,42.83
"2023-07-07 13:00:00",768,13.01,21.25,45.3
"2023-07-07 13:30:00",769,13.02,20.05,61.75
"2023-07-07 14:00:00",770,13.02,18.63,62.34
"2023-07-07 14:30:00",771,13.02,17.93,66.71
"2023-07-07 15:00:00",772,13.02,21.76,48.09
"2023-07-07 15:30:00",773,13.02,22.9,39.32
"2023-07-07 16:00:00",774,13.01,23.81,43.74
"2023-07-07 16:30:00",775,13.01,21.61,42.96
"2023-07-07 17:00:00",776,13.01,21.99,41.68
"2023-07-07 17:30:00",777,13.02,20.09,59.07
"2023-07-07 18:00:00",778,13.03,17.35,73.64
"2023-07-07 18:30:00",779,13.4,14.22,84.6
"2023-07-07 19:00:00",780,13.37,12.82,86.7
"2023-07-07 19:30:00",781,13.03,13.29,80.1
"2023-07-07 20:00:00",782,13.11,13.32,81.4
"2023-07-07 20:30:00",783,12.97,13.02,83.5
"2023-07-07 21:00:00",784,12.91,12.57,88.6
"2023-07-07 21:30:00",785,12.88,12.15,91.1
"2023-07-07 22:00:00",786,12.85,11.84,91
"2023-07-07 22:30:00",787,12.83,11.51,92.2
"2023-07-07 23:00:00",788,12.82,11.1,93.2
"2023-07-07 23:30:00",789,12.81,10.71,93.6
"2023-07-08 00:00:00",790,12.8,10.62,92
"2023-07-08 00:30:00",791,12.79,10.54,92.7
"2023-07-08 01:00:00",792,12.79,10.26,93.7
"2023-07-08 01:30:00",793,12.77,10.02,95.1
"2023-07-08 02:00:00",794,12.77,10.12,95.6
"2023-07-08 02:30:00",795,12.77,10.38,94.5
"2023-07-08 03:00:00",796,12.76,10.38,95.4
"2023-07-08 03:30:00",797,12.76,10.38,95.6
"2023-07-08 04:00:00",798,12.76,10.35,95.9
"2023-07-08 04:30:00",799,12.75,10.35,96
"2023-07-08 05:00:00",800,12.76,10.45,95.7
"2023-07-08 05:30:00",801,12.74,10.56,95.5
"2023-07-08 06:00:00",802,12.75,10.38,95.6
"2023-07-08 06:30:00",803,12.75,10.32,95.5
"2023-07-08 07:00:00",804,12.75,9.97,96.3
"2023-07-08 07:30:00",805,12.74,9.59,96.1
"2023-07-08 08:00:00",806,12.74,9.13,96.5
"2023-07-08 08:30:00",807,12.74,9.16,96.3
"2023-07-08 09:00:00",808,12.74,9.14,95.5
"2023-07-08 09:30:00",809,12.79,9.74,93.1
"2023-07-08 10:00:00",810,13.01,10.09,92.5
"2023-07-08 10:30:00",811,13.12,9.93,91.7
"2023-07-08 11:00:00",812,13.18,9.79,93.1
"2023-07-08 11:30:00",813,13.17,9.51,93.1
"2023-07-08 12:00:00",814,13.21,9.51,94.4
"2023-07-08 12:30:00",815,13.3,9.51,93.8
"2023-07-08 13:00:00",816,13.85,9.61,93
"2023-07-08 13:30:00",817,13.65,9.8,94.5
"2023-07-08 14:00:00",818,13.21,9.89,95.6
"2023-07-08 14:30:00",819,13.27,9.9,94.8
"2023-07-08 15:00:00",820,13.04,9.86,94.4
"2023-07-08 15:30:00",821,13.12,9.73,95.9
"2023-07-08 16:00:00",822,13.1,9.4,95.7
"2023-07-08 16:30:00",823,13.56,9.29,96.1
"2023-07-08 17:00:00",824,13.48,9.33,95
"2023-07-08 17:30:00",825,13.31,9.39,95.1
"2023-07-08 18:00:00",826,13.17,9.32,94
"2023-07-08 18:30:00",827,13.04,9.24,93.4
"2023-07-08 19:00:00",828,13.23,9.14,93
"2023-07-08 19:30:00",829,13.05,9.25,93.3
"2023-07-08 20:00:00",830,12.98,9.5,93.2
"2023-07-08 20:30:00",831,12.92,9.3,90.9
"2023-07-08 21:00:00",832,12.9,9.09,91.8
"2023-07-08 21:30:00",833,12.87,9.01,91
"2023-07-08 22:00:00",834,12.85,9.14,90.1
"2023-07-08 22:30:00",835,12.83,9.14,89
"2023-07-08 23:00:00",836,12.81,9.23,89.2
"2023-07-08 23:30:00",837,12.8,9.35,90
"2023-07-09 00:00:00",838,12.79,9.07,90.3
"2023-07-09 00:30:00",839,12.79,9.07,88.3
"2023-07-09 01:00:00",840,12.78,9.09,89.2
"2023-07-09 01:30:00",841,12.76,8.87,89.4
"2023-07-09 02:00:00",842,12.76,9.15,87.5
"2023-07-09 02:30:00",843,12.76,8.55,90.4
"2023-07-09 03:00:00",844,12.74,8.16,92.4
"2023-07-09 03:30:00",845,12.75,8.73,89.8
"2023-07-09 04:00:00",846,12.75,9.3,88
"2023-07-09 04:30:00",847,12.75,9.69,86
"2023-07-09 05:00:00",848,12.77,9.86,81.6
"2023-07-09 05:30:00",849,12.9,14.5,60.96
"2023-07-09 06:00:00",850,13.16,16.27,61.94
"2023-07-09 06:30:00",851,13.03,18.11,63.44
"2023-07-09 07:00:00",852,13.03,13.76,73.09
"2023-07-09 07:30:00",853,13.03,13.47,75.88
"2023-07-09 08:00:00",854,13.03,13.83,74.25
"2023-07-09 08:30:00",855,13.03,16.54,66.35
"2023-07-09 09:00:00",856,13.03,17.47,58.33
"2023-07-09 09:30:00",857,13.02,18.62,55.08
"2023-07-09 10:00:00",858,13.03,17.8,52.27
"2023-07-09 10:30:00",859,13.02,17.9,57.14
"2023-07-09 11:00:00",860,13.03,15.51,63.61
"2023-07-09 11:30:00",861,13.03,14.62,62.69
"2023-07-09 12:00:00",862,13.02,14.15,63.95
"2023-07-09 12:30:00",863,13.02,17.96,51.12
"2023-07-09 13:00:00",864,13.02,18.86,54.9
"2023-07-09 13:30:00",865,13.02,19.48,51.31
"2023-07-09 14:00:00",866,13.02,18.79,51.38
"2023-07-09 14:30:00",867,13.02,21.08,43.05
"2023-07-09 15:00:00",868,13.02,20.18,48.02
"2023-07-09 15:30:00",869,13.02,17.46,54.63
"2023-07-09 16:00:00",870,13.03,16.81,52.57
"2023-07-09 16:30:00",871,13.03,17.22,52.78
"2023-07-09 17:00:00",872,13.02,17.56,56.4
"2023-07-09 17:30:00",873,13.03,17.23,56.16
"2023-07-09 18:00:00",874,13.02,16.23,61
"2023-07-09 18:30:00",875,13.03,14.7,66.86
"2023-07-09 19:00:00",876,13.03,14.26,68.72
"2023-07-09 19:30:00",877,13.02,13.67,68.52
"2023-07-09 20:00:00",878,13.03,13.77,70.01
"2023-07-09 20:30:00",879,13.39,13.51,70.87
"2023-07-09 21:00:00",880,13.16,12.76,73.28
"2023-07-09 21:30:00",881,13.08,12.21,74.7
"2023-07-09 22:00:00",882,12.95,11.68,77.24
"2023-07-09 22:30:00",883,12.9,11.1,78.6
"2023-07-09 23:00:00",884,12.87,10.69,80.2
"2023-07-09 23:30:00",885,12.85,10.26,80.9
"2023-07-10 00:00:00",886,12.83,9.51,82.9
"2023-07-10 00:30:00",887,12.81,9.16,83.4
"2023-07-10 01:00:00",888,12.8,9.19,84.2
"2023-07-10 01:30:00",889,12.78,9.12,82.8
"2023-07-10 02:00:00",890,12.79,10.12,76.89
"2023-07-10 02:30:00",891,12.77,10.39,77.29
"2023-07-10 03:00:00",892,12.77,10.49,77.29
"2023-07-10 03:30:00",893,12.76,10.37,77.8
"2023-07-10 04:00:00",894,12.76,10.09,78.71
"2023-07-10 04:30:00",895,12.76,9.77,79.56
"2023-07-10 05:00:00",896,12.79,10.66,76.82
"2023-07-10 05:30:00",897,12.89,13.09,63.67
"2023-07-10 06:00:00",898,13.14,14.93,61.16
"2023-07-10 06:30:00",899,13.04,17.96,49.59
"2023-07-10 07:00:00",900,13.03,17.92,58.67
"2023-07-10 07:30:00",901,13.03,17.86,53.05
"2023-07-10 08:00:00",902,13.03,16.58,59.88
"2023-07-10 08:30:00",903,13.03,15.94,54.54
"2023-07-10 09:00:00",904,13.03,18.78,54.43
"2023-07-10 09:30:00",905,13.03,15.89,67.43
"2023-07-10 10:00:00",906,13.03,14.89,69.13
"2023-07-10 10:30:00",907,13.03,16.61,60.63
"2023-07-10 11:00:00",908,13.04,18.12,58.16
"2023-07-10 11:30:00",909,13.03,17.59,62.46
"2023-07-10 12:00:00",910,13.02,16.34,67.7
"2023-07-10 12:30:00",911,13.03,15.88,59.68
"2023-07-10 13:00:00",912,13.03,16.98,59.28
"2023-07-10 13:30:00",913,13.03,16.74,61.71
"2023-07-10 14:00:00",914,13.02,16.45,61
"2023-07-10 14:30:00",915,13.03,16.59,59.04
"2023-07-10 15:00:00",916,13.02,18.64,53.55
"2023-07-10 15:30:00",917,13.03,17.7,56.25
"2023-07-10 16:00:00",918,13.02,20.28,48.43
"2023-07-10 16:30:00",919,13.02,20.34,44.57
"2023-07-10 17:00:00",920,13.02,19.86,50.73
"2023-07-10 17:30:00",921,13.02,17.66,54.63
"2023-07-10 18:00:00",922,13.02,16.3,57.91
"2023-07-10 18:30:00",923,13.02,16.19,57.55
"2023-07-10 19:00:00",924,13.02,15.82,55.25
"2023-07-10 19:30:00",925,13.02,16.24,63.17
"2023-07-10 20:00:00",926,13.03,14.41,66.79
"2023-07-10 20:30:00",927,13.03,14.76,59.58
"2023-07-10 21:00:00",928,13.12,15.56,59.28
"2023-07-10 21:30:00",929,13.18,13.23,66.28
"2023-07-10 22:00:00",930,13.33,13.97,64.43
"2023-07-10 22:30:00",931,13.05,12.86,72.13
"2023-07-10 23:00:00",932,12.97,11.46,73.32
"2023-07-10 23:30:00",933,12.91,8.89,83.9
"2023-07-11 00:00:00",934,12.88,8.37,81.5
"2023-07-11 00:30:00",935,12.85,7.962,85.4
"2023-07-11 01:00:00",936,12.83,7.943,82.8
"2023-07-11 01:30:00",937,12.81,8.01,83.5
"2023-07-11 02:00:00",938,12.8,8.02,82.8
"2023-07-11 02:30:00",939,12.8,8.34,81.4
"2023-07-11 03:00:00",940,12.78,8.7,81.2
"2023-07-11 03:30:00",941,12.78,8.48,84
"2023-07-11 04:00:00",942,12.78,7.791,82.7
"2023-07-11 04:30:00",943,12.79,7.685,82.8
"2023-07-11 05:00:00",944,12.85,8.54,83.9
"2023-07-11 05:30:00",945,12.92,9.92,79.47
"2023-07-11 06:00:00",946,13.03,11.28,75.14
"2023-07-11 06:30:00",947,13.07,13.33,68.14
"2023-07-11 07:00:00",948,13.03,14.95,60.07
"2023-07-11 07:30:00",949,13.03,18.4,54.13
"2023-07-11 08:00:00",950,13.03,20.47,51.25
"2023-07-11 08:30:00",951,13.02,19.4,60.97
"2023-07-11 09:00:00",952,13.02,21.7,49.39
"2023-07-11 09:30:00",953,13.03,23.43,49.35
"2023-07-11 10:00:00",954,13.02,23.41,47.72
"2023-07-11 10:30:00",955,13.02,23.97,44.64
"2023-07-11 11:00:00",956,13.03,20.29,49.1
"2023-07-11 11:30:00",957,13.02,22.8,49.64
"2023-07-11 12:00:00",958,13.02,24.71,38
"2023-07-11 12:30:00",959,13.02,28.35,36.13
"2023-07-11 13:00:00",960,13.02,28.29,38.26
"2023-07-11 13:30:00",961,13.01,24.56,46.6
"2023-07-11 14:00:00",962,13.02,22.25,46.36
"2023-07-11 14:30:00",963,13.02,21.34,52.72
"2023-07-11 15:00:00",964,13.02,21.85,47.65
"2023-07-11 15:30:00",965,13.02,21.97,49.04
"2023-07-11 16:00:00",966,13.02,20.53,54.93
"2023-07-11 16:30:00",967,13.02,20.16,57.88
"2023-07-11 17:00:00",968,13.32,19.11,59.84
"2023-07-11 17:30:00",969,13.09,16.91,67.3
"2023-07-11 18:00:00",970,13.03,15.96,67.47
"2023-07-11 18:30:00",971,13.03,17.2,65.5
"2023-07-11 19:00:00",972,13.07,15.29,82.8
"2023-07-11 19:30:00",973,13,12.56,87.1
"2023-07-11 20:00:00",974,13,12.06,88.1
"2023-07-11 20:30:00",975,13,12.23,88.1
"2023-07-11 21:00:00",976,12.92,12.37,88.6
"2023-07-11 21:30:00",977,12.88,11.89,91.2
"2023-07-11 22:00:00",978,12.86,11.41,92.2
"2023-07-11 22:30:00",979,12.83,11.23,92.7
"2023-07-11 23:00:00",980,12.82,10.92,94.5
"2023-07-11 23:30:00",981,12.81,10.61,96.2
"2023-07-12 00:00:00",982,12.8,10.5,96.2
"2023-07-12 00:30:00",983,12.79,10.38,96.6
"2023-07-12 01:00:00",984,12.78,10.32,96.8
"2023-07-12 01:30:00",985,12.77,10.24,96.9
"2023-07-12 02:00:00",986,12.77,10.12,97.3
"2023-07-12 02:30:00",987,12.76,9.84,96.6
"2023-07-12 03:00:00",988,12.76,9.15,96.8
"2023-07-12 03:30:00",989,12.76,8.98,96.7
"2023-07-12 04:00:00",990,12.75,9.04,96.5
"2023-07-12 04:30:00",991,12.75,9.08,96.4
"2023-07-12 05:00:00",992,12.75,9.1,96.6
